TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R134a SC2);DX Evap (R134a SC3);DX Evap (R404A/R507 SC2);DX Evap (R404A/R507 SC3);DX Evap (R407C SC2);DX Evap (R407C SC3);DX Evap (R449A SC2);DX Evap (R449A SC3);DX Evap (R452A SC2);DX Evap (R452A SC3);DX Evap (R513A SC2);DX Evap (R513A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC RX 050.2/1SN/JNE7E.UANN;GACC RX;050.2/1SN/JNE7E.UANN;n/a;finoox;247-1FTN.0CD.3VX.SJ7K-R23.00.0800.100;GACC RX 050.2J/17-ENS_.E_Epoxy;4311;E;1;1;421;Axial;13,487;10,324;13,573;11,078;13,971;10,788;12,937;10,725;12,645;10,245;13,234;10,38;50,39;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;Inclusive;n/a;117;Inclusive;Yes;Yes;No;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Epoxy coated aluminum;7;10;10;yes;piece;1
GACC RX 050.2/1SN/FNE7A.UNNN;GACC RX;050.2/1SN/FNE7A.UNNN;n/a;finoox;247-1FRU.0CD.3W5.SJB1-R23.00.0000.000;GACC RX 050.2F/17-ANS_.E_Epoxy;2868;A;1;1;421;Axial;9,465;7,058;9,54;7,714;9,822;7,569;9,224;7,408;8,834;7,054;9,207;7,112;30,23;6840;1390;20;VT01162;0,611;1,8;D;54,64;76,51;10,8;;400V-3~N-5kW;BG351035-00029;gacc1;1373;623;755;1000;486;56,3;22;35;Inclusive;n/a;117;202;No;No;No;500;AC motor;50;S;;;343;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;10;6;yes;piece;1
GACC RX 050.2/1SN/HNE7A.TNNN;GACC RX;050.2/1SN/HNE7A.TNNN;n/a;finoox;247-1FSQ.0CD.3W6.SJB2-R23.01.0000.000;GACC RX 050.2H/17-ANS_.E_Epoxy;3360;A;1;1;421;Axial;11,446;8,511;11,765;9,465;12,005;9,258;11,374;9,087;10,976;8,68;11,213;8,51;40,31;6658;1390;19;VT01162;0,623;1,8;D;54,64;76,51;14,1;;400V-3~N-5kW;BG351035-00029;gacc1;1373;623;755;1000;486;63,9;22;35;Inclusive;n/a;Inclusive;202;No;No;Yes;500;AC motor;50;S;;;343;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;12;8;yes;piece;1
GACC RX 050.2/4SN/JNA7A.TANN;GACC RX;050.2/4SN/JNA7A.TANN;n/a;finoox;247-1FWZ.0CD.3VV.S9P9-R23.01.0000.100;GACC RX 050.2J/47-ANS_.E;11599;A;4;1;421;Axial;45,289;28,796;52,542;37,794;52,348;36,401;51,139;36,862;49,167;34,917;44,418;28,33;201,54;25920;1390;23;VT01162;2,533;1,8;C;59,6;82,53;64,9;;2x400V-3~N-24.6kW;BG351035-00024;gacc4a;4387;623;755;1000;486;249,4;28;54;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;50;S;;;955;;;;;;;;no;no;J;F;Aluminum;7;6;10;yes;piece;1
GACC RX 050.2/2SN/JNA7A.UNNN;GACC RX;050.2/2SN/JNA7A.UNNN;n/a;finoox;247-1B7T.0CD.3VV.SJAE-R23.00.0000.000;GACC RX 050.2J/27-ANS_.E;5384;A;2;1;421;Axial;26,77;20,241;27,264;22,176;27,817;21,591;26,361;21,288;25,45;20,364;26,174;20,263;100,77;12960;1390;21;VT01162;1,266;1,8;C;57,26;79,52;33,9;;400V-3~N-12.9kW;BG351035-00016;gacc2a;2377;623;755;1000;486;134,7;22;54;n/a;n/a;231;404;No;No;No;500;AC motor;50;S;;;544;;;;;;;;no;no;J;F;Aluminum;7;6;10;yes;piece;1
GACC RX 050.2/2SN/HNA7A.TANN;GACC RX;050.2/2SN/HNA7A.TANN;n/a;finoox;247-1B73.0CD.3VR.SJ7B-R23.01.0000.100;GACC RX 050.2H/27-ANS_.E;5690;A;2;1;421;Axial;22,289;15,718;23,972;18,628;23,948;17,973;23,109;17,913;22,425;17,176;21,999;15,557;80,62;13317;1390;22;VT01162;1,246;1,8;D;57,26;79,52;27;;400V-3~N-11.15kW;BG351035-00015;gacc2a;2377;623;755;1000;486;118,6;22;42;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;50;S;;;488;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 050.2/2SN/HNA7A.UANN;GACC RX;050.2/2SN/HNA7A.UANN;n/a;finoox;247-1B73.0CD.3VR.SJ7B-R23.00.0000.100;GACC RX 050.2H/27-ANS_.E;5459;A;2;1;421;Axial;22,289;15,718;23,972;18,628;23,948;17,973;23,109;17,913;22,425;17,176;21,999;15,557;80,62;13317;1390;22;VT01162;1,246;1,8;D;57,26;79,52;27;;400V-3~N-11.15kW;BG351035-00015;gacc2a;2377;623;755;1000;486;118,6;22;42;n/a;n/a;231;Inclusive;Yes;No;No;500;AC motor;50;S;;;488;;;;;;;;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 050.2/2SN/HNA7E.TANN;GACC RX;050.2/2SN/HNA7E.TANN;n/a;finoox;247-1B75.0CD.3VR.SJ7B-R23.01.0800.100;GACC RX 050.2H/27-ENS_.E;6321;E;2;1;421;Axial;22,289;15,718;23,972;18,628;23,948;17,973;23,109;17,913;22,425;17,176;21,999;15,557;80,62;13317;1390;22;VT01162;1,246;1,8;D;57,26;79,52;27;400V-3~N-11.15kW;;;gacc2a;2377;623;755;1000;486;127,7;22;42;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;50;S;H04BB22001750230;H01HC22001200230;;BG351035-00015.1;5;100;2200;2;150;2200;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC RX 050.2/2SN/FNA7A.UANN;GACC RX;050.2/2SN/FNA7A.UANN;n/a;finoox;247-1B6D.0CD.3VN.SJ7G-R23.00.0000.100;GACC RX 050.2F/27-ANS_.E;4866;A;2;1;421;Axial;18,858;13,774;19,476;15,561;19,814;15,261;18,798;14,923;18,15;14,261;18,519;13,918;60,46;13679;1390;22;VT01162;1,222;1,8;D;57,26;79,52;20,7;;400V-3~N-11.15kW;BG351035-00015;gacc2a;2377;623;755;1000;486;104;22;42;n/a;n/a;231;Inclusive;Yes;No;No;500;AC motor;50;S;;;488;;;;;;;;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC RX 050.2/1SN/JNA7E.TANN;GACC RX;050.2/1SN/JNA7E.TANN;n/a;finoox;247-1FTG.0CD.3VX.SJ7K-R23.01.0800.100;GACC RX 050.2J/17-ENS_.E;4112;E;1;1;421;Axial;13,568;10,395;13,685;11,146;14,052;10,865;13,236;10,797;12,756;10,325;13,322;10,454;50,39;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Aluminum;7;10;10;yes;piece;1
GACC RX 050.2/1SN/JNA7E.UANN;GACC RX;050.2/1SN/JNA7E.UANN;n/a;finoox;247-1FTG.0CD.3VX.SJ7K-R23.00.0800.100;GACC RX 050.2J/17-ENS_.E;3995;E;1;1;421;Axial;13,568;10,395;13,685;11,146;14,052;10,865;13,236;10,797;12,756;10,325;13,322;10,454;50,39;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;n/a;n/a;117;Inclusive;Yes;Yes;No;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Aluminum;7;10;10;yes;piece;1
GACC RX 050.2/1SN/HNA7A.UNNN;GACC RX;050.2/1SN/HNA7A.UNNN;n/a;finoox;247-1FSJ.0CD.3W6.SJB2-R23.00.0000.000;GACC RX 050.2H/17-ANS_.E;2955;A;1;1;421;Axial;11,555;8,566;11,88;9,544;12,097;9,328;11,48;9,163;11,089;8,759;11,306;8,565;40,31;6658;1390;19;VT01162;0,623;1,8;D;54,64;76,51;14,1;;400V-3~N-5kW;BG351035-00029;gacc1;1373;623;755;1000;486;63,9;22;35;n/a;n/a;117;202;No;No;No;500;AC motor;50;S;;;343;;;;;;;;no;no;H;F;Aluminum;7;12;8;yes;piece;1
GACC RX 050.2/4SN/JNC7E.TANN;GACC RX;050.2/4SN/JNC7E.TANN;n/a;finoox;247-1FX8.0CD.3VV.S9P9-R23.01.0800.100;GACC RX 050.2J/47-ENS_.E_PC;14435;E;4;1;421;Axial;42,404;26,897;49,294;35,397;49,116;34,091;47,997;34,539;46,12;32,695;41,575;26,45;208,94;25920;1390;23;VT01162;2,533;1,8;D;59,6;82,53;64,9;2x400V-3~N-24.6kW;;;gacc4a;4387;623;755;1000;486;266,6;28;54;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;50;S;H07EB42503500230;H08FD42601800230;;BG351035-00024.1;6;150;4250;2;150;4260;no;no;J;F;Powder coated;7;6;10;yes;piece;1
GACC RX 050.2/3SN/JNC7A.TANN;GACC RX;050.2/3SN/JNC7A.TANN;n/a;finoox;247-1FWV.0CD.3VV.SJAA-R23.01.0000.100;GACC RX 050.2J/37-ANS_.E_PC;10399;A;3;1;421;Axial;35,262;24,504;38,357;29,538;38,272;28,449;37,09;28,547;35,962;27,322;34,843;24,216;156,7;19440;1390;22;VT01162;1,899;1,8;C;58,67;81,28;49,3;;2x400V-3~N-17.6kW;BG351035-00022;gacc3a;3377;623;755;1000;486;190,4;22;54;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;50;S;;;684;;;;;;;;no;no;J;F;Powder coated;7;6;10;yes;piece;1
GACC RX 050.2/3SN/JNC7A.UNNN;GACC RX;050.2/3SN/JNC7A.UNNN;n/a;finoox;247-1FWV.0CD.3VV.SJAA-R23.00.0000.000;GACC RX 050.2J/37-ANS_.E_PC;9457;A;3;1;421;Axial;35,262;24,504;38,357;29,538;38,272;28,449;37,09;28,547;35,962;27,322;34,843;24,216;156,7;19440;1390;22;VT01162;1,899;1,8;C;58,67;81,28;49,3;;2x400V-3~N-17.6kW;BG351035-00022;gacc3a;3377;623;755;1000;486;190,4;22;54;n/a;Inclusive;336;606;No;No;No;500;AC motor;50;S;;;684;;;;;;;;no;no;J;F;Powder coated;7;6;10;yes;piece;1
GACC RX 050.2/2SN/HNC7A.UANN;GACC RX;050.2/2SN/HNC7A.UANN;n/a;finoox;247-1B7B.0CD.3VR.SJ7B-R23.00.0000.100;GACC RX 050.2H/27-ANS_.E_PC;6322;A;2;1;421;Axial;20,914;14,725;22,515;17,484;22,503;16,876;21,704;16,824;21,084;16,118;20,642;14,552;83,58;13317;1390;22;VT01162;1,246;1,8;D;57,26;79,52;27;;400V-3~N-11.15kW;BG351035-00015;gacc2a;2377;623;755;1000;486;118,6;22;42;n/a;Inclusive;231;Inclusive;Yes;No;No;500;AC motor;50;S;;;488;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC RX 050.2/2SN/HNC7E.UANN;GACC RX;050.2/2SN/HNC7E.UANN;n/a;finoox;247-1B7D.0CD.3VR.SJ7B-R23.00.0800.100;GACC RX 050.2H/27-ENS_.E_PC;6953;E;2;1;421;Axial;20,914;14,725;22,515;17,484;22,503;16,876;21,704;16,824;21,084;16,118;20,642;14,552;83,58;13317;1390;22;VT01162;1,246;1,8;D;57,26;79,52;27;400V-3~N-11.15kW;;;gacc2a;2377;623;755;1000;486;127,7;22;42;n/a;Inclusive;231;Inclusive;Yes;Yes;No;500;AC motor;50;S;H04BB22001750230;H01HC22001200230;;BG351035-00015.1;5;100;2200;2;150;2200;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC RX 050.2/2SN/FNC7A.UANN;GACC RX;050.2/2SN/FNC7A.UANN;n/a;finoox;247-1B6M.0CD.3VN.SJ7G-R23.00.0000.100;GACC RX 050.2F/27-ANS_.E_PC;5512;A;2;1;421;Axial;17,724;12,944;18,284;14,613;18,646;14,354;17,659;14,024;17,031;13,399;17,391;13,057;62,68;13679;1390;22;VT01162;1,222;1,8;D;57,26;79,52;20,7;;400V-3~N-11.15kW;BG351035-00015;gacc2a;2377;623;755;1000;486;104;22;42;n/a;Inclusive;231;Inclusive;Yes;No;No;500;AC motor;50;S;;;488;;;;;;;;no;no;F;F;Powder coated;7;6;6;yes;piece;1
GACC RX 050.2/1SN/JNC7E.UANN;GACC RX;050.2/1SN/JNC7E.UANN;n/a;finoox;247-1FTU.0CD.3VX.SJ7K-R23.00.0800.100;GACC RX 050.2J/17-ENS_.E_PC;4514;E;1;1;421;Axial;12,756;9,754;12,823;10,459;13,21;10,21;12,434;10,136;11,943;9,677;12,489;9,804;52,23;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;n/a;Inclusive;117;Inclusive;Yes;Yes;No;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Powder coated;7;10;10;yes;piece;1
GACC RX 050.2/1SN/JNC7E.TNNN;GACC RX;050.2/1SN/JNC7E.TNNN;n/a;finoox;247-1FTU.0CD.3VX.SJ7K-R23.01.0800.000;GACC RX 050.2J/17-ENS_.E_PC;4429;E;1;1;421;Axial;12,756;9,754;12,823;10,459;13,21;10,21;12,434;10,136;11,943;9,677;12,489;9,804;52,23;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;n/a;Inclusive;Inclusive;202;No;Yes;Yes;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Powder coated;7;10;10;yes;piece;1
GACC RX 050.2/1SN/JNC7E.UNNN;GACC RX;050.2/1SN/JNC7E.UNNN;n/a;finoox;247-1FTU.0CD.3VX.SJ7K-R23.00.0800.000;GACC RX 050.2J/17-ENS_.E_PC;4312;E;1;1;421;Axial;12,756;9,754;12,823;10,459;13,21;10,21;12,434;10,136;11,943;9,677;12,489;9,804;52,23;6480;1390;19;VT01162;0,633;1,8;C;54,64;76,51;17,8;400V-3~N-5.7kW;;;gacc1;1373;623;755;1000;486;78,2;22;42;n/a;Inclusive;117;202;No;Yes;No;500;AC motor;50;S;H04BB11900750230;H01HC12100600230;;BG351035-00030.1;6;100;1190;2;150;1210;no;no;J;F;Powder coated;7;10;10;yes;piece;1
GACC RX 050.2/1SN/HNC7A.TANN;GACC RX;050.2/1SN/HNC7A.TANN;n/a;finoox;247-1FSW.0CD.3W6.SJB2-R23.01.0000.100;GACC RX 050.2H/17-ANS_.E_PC;3750;A;1;1;421;Axial;10,844;8,037;11,137;8,953;11,367;8,77;10,767;8,6;10,39;8,219;10,597;8,027;41,79;6658;1390;19;VT01162;0,623;1,8;D;54,64;76,51;14,1;;400V-3~N-5kW;BG351035-00029;gacc1;1373;623;755;1000;486;63,9;22;35;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;50;S;;;343;;;;;;;;no;no;H;F;Powder coated;7;12;8;yes;piece;1
GACC RX 031.1/11N/CHE4A.TANN;GACC RX;031.1/11N/CHE4A.TANN;n/a;finoox;247-1B9Y.1TZ.3US.RVN2-R23.01.0000.100;GACC RX 031.1C/14-AN1_.E_Epoxy;1539;A;1;1;2107;Axial;1,71;1,199;1,818;1,401;1,856;1,383;1,758;1,355;1,686;1,281;1,667;1,172;6,64;1706;1350;9;VT03189;0,087;0,7;D;40,72;62,01;1,4;;230V-1~-0.97kW;BG351035-00001;gacc1;752;430;455;460;332;13,3;12;12;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;EC motor;5060;1;;;157;;;;;;;;no;no;C;F;Epoxy coated aluminum;4;24;3;yes;piece;1
GACC RX 031.1/11N/FHE4E.TNNN;GACC RX;031.1/11N/FHE4E.TNNN;n/a;finoox;247-1BB5.1TZ.3UQ.S5NN-R23.01.0800.000;GACC RX 031.1F/14-EN1_.E_Epoxy;1921;E;1;1;2107;Axial;2,756;2,027;2,821;2,261;2,894;2,265;2,735;2,183;2,619;2,067;2,67;2,002;13,28;1398;1350;7;VT03189;0,086;0,7;C;40,72;62,01;2,8;230V-1~-1.44kW;;;gacc1;752;430;455;460;332;17,8;16;18;Inclusive;n/a;Inclusive;151;No;Yes;Yes;315;EC motor;5060;1;H04BB06500470230;H01CB06400500230;;BG351035-00002.1;2;100;650;1;200;640;no;no;F;F;Epoxy coated aluminum;4;24;6;yes;piece;1
GACC RX 031.1/21N/CHE4A.TANN;GACC RX;031.1/21N/CHE4A.TANN;n/a;finoox;247-1BD4.1TZ.3UT.S5NP-R23.01.0000.100;GACC RX 031.1C/24-AN1_.E_Epoxy;2628;A;2;1;2107;Axial;3,464;2,456;3,661;2,843;3,734;2,802;3,536;2,745;3,396;2,6;3,382;2,408;13,28;3413;1350;10;VT03189;0,173;0,7;D;43,54;65,02;2,7;;230V-1~-1.71kW;BG351035-00006;gacc2;1212;430;455;920;332;21,6;16;18;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;EC motor;5060;1;;;172;;;;;;;;no;no;C;F;Epoxy coated aluminum;4;12;3;yes;piece;1
GACC RX 031.1/21N/FHE4A.UANN;GACC RX;031.1/21N/FHE4A.UANN;n/a;finoox;247-1BEA.1TZ.3UZ.S5NU-R23.00.0000.100;GACC RX 031.1F/24-AN1_.E_Epoxy;2751;A;2;1;2107;Axial;5,556;4,131;5,664;4,561;5,815;4,566;5,487;4,4;5,258;4,171;5,386;4,081;26,56;2796;1350;8;VT03189;0,173;0,7;C;43,54;65,02;5,4;;230V-1~-2.57kW;BG351035-00007;gacc2;1212;430;455;920;332;28;16;22;Inclusive;n/a;204;Inclusive;Yes;No;No;315;EC motor;5060;1;;;204;;;;;;;;no;no;F;F;Epoxy coated aluminum;4;12;6;yes;piece;1
GACC RX 031.1/21N/FHE4E.TNNN;GACC RX;031.1/21N/FHE4E.TNNN;n/a;finoox;247-1BEB.1TZ.3UZ.S5NU-R23.01.0800.000;GACC RX 031.1F/24-EN1_.E_Epoxy;2913;E;2;1;2107;Axial;5,556;4,131;5,664;4,561;5,815;4,566;5,487;4,4;5,258;4,171;5,386;4,081;26,56;2796;1350;8;VT03189;0,173;0,7;C;43,54;65,02;5,4;230V-1~-2.57kW;;;gacc2;1212;430;455;920;332;30,1;16;22;Inclusive;n/a;Inclusive;302;No;Yes;Yes;315;EC motor;5060;1;H04BB11000860230;H01CB11000850230;;BG351035-00007.1;2;100;1100;1;200;1100;no;no;F;F;Epoxy coated aluminum;4;12;6;yes;piece;1
GACC RX 031.1/11N/DHE7E.UNNN;GACC RX;031.1/11N/DHE7E.UNNN;n/a;finoox;247-1BAH.1TZ.3UU.RVN2-R23.00.0800.000;GACC RX 031.1D/17-EN1_.E_Epoxy;1441;E;1;1;2107;Axial;1,628;1,115;1,761;1,344;1,772;1,304;1,704;1,296;1,644;1,234;1,597;1,102;5,3;1776;1350;9;VT03189;0,087;0,7;C;40,72;62,01;1,9;230V-1~-0.97kW;;;gacc1;752;430;455;460;332;14,9;12;12;Inclusive;n/a;143;151;No;Yes;No;315;EC motor;5060;1;H04BB06500470230;H01CB06400500230;;BG351035-00001.1;1;100;650;1;200;640;no;no;D;F;Epoxy coated aluminum;7;32;4;yes;piece;1
GACC RX 031.1/31N/HHE7E.UNNN;GACC RX;031.1/31N/HHE7E.UNNN;n/a;finoox;247-1BHP.1TZ.3V5.RZUW-R23.00.0800.000;GACC RX 031.1H/37-EN1_.E_Epoxy;3747;E;3;1;2107;Axial;8,595;6,505;8,614;6,978;8,897;6,876;8,215;6,774;8,006;6,452;8,358;6,51;31,79;4528;1350;8;VT03189;0,259;0,7;B;45,11;66,78;10,7;400V-3~N-3.7kW;;;gacc3;1672;430;455;1380;332;48,1;16;35;Inclusive;n/a;284;453;No;Yes;No;315;EC motor;5060;1;H04BB15801250230;H01CB15601200230;;BG351035-00027.1;2;100;1580;1;200;1560;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC RX 031.1/11N/FHE7A.UNNN;GACC RX;031.1/11N/FHE7A.UNNN;n/a;finoox;247-1BB6.1TZ.3UQ.S5NM-R23.00.0000.000;GACC RX 031.1F/17-AN1_.E_Epoxy;1418;A;1;1;2107;Axial;2,367;1,749;2,405;1,933;2,48;1,902;2,323;1,862;2,231;1,77;2,306;1,758;7,95;1632;1350;8;VT03189;0,087;0,7;C;40,72;62,01;2,8;;230V-1~-1.44kW;BG351035-00002;gacc1;752;430;455;460;332;16,5;16;18;Inclusive;n/a;143;151;No;No;No;315;EC motor;5060;1;;;183;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;24;6;yes;piece;1
GACC RX 031.1/11N/FHE7E.UANN;GACC RX;031.1/11N/FHE7E.UANN;n/a;finoox;247-1BB7.1TZ.3UQ.S5NM-R23.00.0800.100;GACC RX 031.1F/17-EN1_.E_Epoxy;1807;E;1;1;2107;Axial;2,367;1,749;2,405;1,933;2,48;1,902;2,323;1,862;2,231;1,77;2,306;1,758;7,95;1632;1350;8;VT03189;0,087;0,7;C;40,72;62,01;2,8;230V-1~-1.44kW;;;gacc1;752;430;455;460;332;17,6;16;18;Inclusive;n/a;143;Inclusive;Yes;Yes;No;315;EC motor;5060;1;H04BB06500470230;H01CB06400500230;;BG351035-00002.1;2;100;650;1;200;640;no;no;F;F;Epoxy coated aluminum;7;24;6;yes;piece;1
GACC RX 031.1/11N/HHE7E.UANN;GACC RX;031.1/11N/HHE7E.UANN;n/a;finoox;247-1BBP.1TZ.3V3.S5NM-R23.00.0800.100;GACC RX 031.1H/17-EN1_.E_Epoxy;1974;E;1;1;2107;Axial;2,717;1,952;2,855;2,256;2,897;2,205;2,764;2,172;2,668;2,075;2,665;1,94;10,6;1509;1350;8;VT03189;0,086;0,7;B;40,72;62,01;3,7;230V-1~-1.44kW;;;gacc1;752;430;455;460;332;19,6;16;18;Inclusive;n/a;143;Inclusive;Yes;Yes;No;315;EC motor;5060;1;H04BB06500470230;H01CB06400500230;;BG351035-00025.1;2;100;650;1;200;640;no;no;H;F;Epoxy coated aluminum;7;32;8;yes;piece;1
GACC RX 031.1/21N/FHE7E.TANN;GACC RX;031.1/21N/FHE7E.TANN;n/a;finoox;247-1BED.1TZ.3UY.S5NQ-R23.01.0800.100;GACC RX 031.1F/27-EN1_.E_Epoxy;2784;E;2;1;2107;Axial;4,564;3,24;4,843;3,789;4,885;3,681;4,682;3,643;4,528;3,481;4,485;3,21;15,89;3264;1350;9;VT03189;0,173;0,7;C;43,54;65,02;5,3;230V-1~-2.57kW;;;gacc2;1212;430;455;920;332;29,5;16;18;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;315;EC motor;5060;1;H04BB11000860230;H01CB11000850230;;BG351035-00007.1;2;100;1100;1;200;1100;no;no;F;F;Epoxy coated aluminum;7;16;6;yes;piece;1
GACC RX 031.1/21N/HHE7A.TANN;GACC RX;031.1/21N/HHE7A.TANN;n/a;finoox;247-1BEU.1TZ.3V4.RQV5-R23.01.0000.100;GACC RX 031.1H/27-AN1_.E_Epoxy;2765;A;2;1;2107;Axial;5,489;3,998;5,738;4,563;5,814;4,456;5,551;4,387;5,365;4,197;5,386;3,967;21,19;3019;1350;8;VT03189;0,173;0,7;B;43,54;65,02;7,1;;230V-1~-2.57kW;BG351035-00026;gacc2;1212;430;455;920;332;31,5;16;22;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;EC motor;5060;1;;;204;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC RX 031.1/21N/HHE7E.UNNN;GACC RX;031.1/21N/HHE7E.UNNN;n/a;finoox;247-1BEV.1TZ.3V4.RQV5-R23.00.0800.000;GACC RX 031.1H/27-EN1_.E_Epoxy;2521;E;2;1;2107;Axial;5,489;3,998;5,738;4,563;5,814;4,456;5,551;4,387;5,365;4,197;5,386;3,967;21,19;3019;1350;8;VT03189;0,173;0,7;B;43,54;65,02;7,1;230V-1~-2.57kW;;;gacc2;1212;430;455;920;332;33,7;16;22;Inclusive;n/a;204;302;No;Yes;No;315;EC motor;5060;1;H04BB11000860230;H01CB11000850230;;BG351035-00026.1;2;100;1100;1;200;1100;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC RX 031.1/31N/FHE7A.UNNN;GACC RX;031.1/31N/FHE7A.UNNN;n/a;finoox;247-1BHA.1TZ.3UZ.S5NR-R23.00.0000.000;GACC RX 031.1F/37-AN1_.E_Epoxy;3116;A;3;1;2107;Axial;6,709;4,611;7,296;5,588;7,287;5,386;7,037;5,383;6,827;5,146;6,617;4,573;23,84;4896;1350;9;VT03189;0,26;0,7;B;45,11;66,78;7,8;;400V-3~N-3.7kW;BG351035-00009;gacc3;1672;430;455;1380;332;38,6;16;22;Inclusive;n/a;284;453;No;No;No;315;EC motor;5060;1;;;231;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
