TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (CO2 SC2);DX Evap (CO2 SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE CONDENSATE PUMP;HEATING;JUNCTION_BOX;CONDENSATE_PUMP;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GADC CX 035.1/31L/FDE7A.TNPN;GADC CX;035.1/31L/FDE7A.TNPN;n/a;finoox;203-1ALS.2HH.1HH.RL2M-C26.01.0000.010;GADC CX 035.1-06_3-07-AE31-CC-E80AR-2907_Epoxy;7206;A;3;1;2907;Axial;8,149;6,657;37,96;4472;930;11;VT03192U.1;0,145;0,59;A;37,46;59,51;6,5;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;268;;963;86,7;16;22,23;Inclusive;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;552;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GADC CX 035.2/3XN/DDA7E.TNPN;GADC CX;035.2/3XN/DDA7E.TNPN;n/a;finoox;203-1ABR.2PW.1HB.RJVQ-C26.01.0800.010;GADC CX 035.2-04_3-07-E0X-CC-E80AR-3124_Alu;5685;E;3;1;3124;Axial;8,364;6,696;25,31;7352;1470;18;VT03207;0,615;0,93;D;58,22;80,28;4,3;400V 3~N+PE - 6,0kW;;;DualCompact_3_08_1_o;2456;1026;268;;963;91,6;16;16;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;60;X;H16GI22880825230;H01HC22901300230;;AY7.002370;4;0;2288;2;150;2290;no;no;C;E;Aluminum;7;16;4;yes;piece;1
GADC CX 035.2/1WN/DEA7A.TNPN;GADC CX;035.2/1WN/DEA7A.TNPN;n/a;finoox;203-1A8J.2PV.1JQ.00NN-C26.01.0000.010;GADC CX 035.2-04_1-07-A0W-CL-E80AR-3123_Alu;2867;A;1;1;3123;Axial;3,121;2,51;10,55;2429;1340;9;VT03207;0,152;0,73;C;52,94;74,51;1,9;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;318;616;963;41,5;9,52;9,52;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;50;W;;;411;;;;;;;;no;no;L;E;Aluminum;7;40;4;yes;piece;1
GADC CX 035.1/11M/FDA4A.TNPN;GADC CX;035.1/11M/FDA4A.TNPN;n/a;finoox;203-1A82.2HG.1JM.00NN-C26.01.0000.010;GADC CX 035.1-06_1-04-AE21-CC-E80AR-2906_Alu;3138;A;1;1;2906;Axial;4,117;3,312;21,4;1850;1310;8;VT03192U.1;0,113;0,98;C;40,7;62,23;2,2;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;37,8;9,52;9,52;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;411;;;;;;;;no;no;C;E;Aluminum;4;48;6;yes;piece;1
GADC CX 035.1/31M/HDA7A.TNPN;GADC CX;035.1/31M/HDA7A.TNPN;n/a;finoox;203-1ABU.2HG.1H5.RL33-C26.01.0000.010;GADC CX 035.1-08_3-07-AE21-CC-E80AR-2906_Alu;7508;A;3;1;2906;Axial;12,126;9,852;50,62;5967;1310;14;VT03192U.1;0,335;0,98;B;44,82;66,87;8,6;;400V 3~N+PE - 7,7kW;AY7.002386;DualCompact_3_08_1_o;2456;1026;268;;963;96,3;16;22,23;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;633;;;;;;;;no;no;C;E;Aluminum;7;16;8;yes;piece;1
GADC CX 035.1/11L/FEC7E.TNPN;GADC CX;035.1/11L/FEC7E.TNPN;n/a;finoox;203-1ARX.2HH.1JR.00NN-C26.01.0800.010;GADC CX 035.1-06_1-07-EE31-CL-E80AR-2907_PC;4892;E;1;1;2907;Axial;2,944;2,385;15,82;1627;930;6;VT03192U.1;0,049;0,59;A+;34,8;56,37;2,8;230/400V+N+PE - 2,8kW;;;DualCompact_1_04_1_o;1096;1026;318;616;963;47,6;9,52;9,52;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI09280275230;H01HC09300500230;;AY7.002372;6;0;928;2;150;930;no;no;L;E;Powder coated;7;60;6;yes;piece;1
GADC CX 035.2/4XE/DEE7A.TNNN;GADC CX;035.2/4XE/DEE7A.TNNN;n/a;finoox;203-1APW.2Q0.1H4.RL2R-C26.01.0000.000;GADC CX 035.2-04_4-07-A0X-CL-E80AR-3128_Epoxy;7413;A;4;1;3128;Axial;7,584;6,202;42,18;4652;515;9;VT03208;0,199;0,23;A;41,19;63,53;7,3;;400V 3~N+PE - 7,5kW;AY7.002383;DualCompact_4_08_1_o;3136;1026;318;;963;118,2;16;22,23;Inclusive;n/a;Inclusive;241;No;Yes;No;350;AC motor;60;X;;;593;;;;;;;;no;no;L;E;Epoxy coated aluminum;7;10;4;yes;piece;1
GADC CX 035.1/41L/DEC4A.TNPN;GADC CX;035.1/41L/DEC4A.TNPN;n/a;finoox;203-1AX4.2HH.1H4.RL2L-C26.01.0000.010;GADC CX 035.1-04_4-04-AE31-CL-E80AR-2907_PC;9580;A;4;1;2907;Axial;11,647;9,385;71,34;6287;930;12;VT03192U.1;0,194;0,59;A;39,33;61,67;7,3;;400V 3~N+PE - 7,5kW;AY7.002383;DualCompact_4_08_1_o;3136;1026;318;;963;112,8;16;22,23;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;593;;;;;;;;no;no;L;E;Powder coated;4;10;4;yes;piece;1
GADC CX 035.1/11L/FDC4A.TNPN;GADC CX;035.1/11L/FDC4A.TNPN;n/a;finoox;203-1AQC.2HH.1JM.00NN-C26.01.0000.010;GADC CX 035.1-06_1-04-AE31-CC-E80AR-2907_PC;4158;A;1;1;2907;Axial;2,938;2,384;21,4;1340;930;6;VT03192U.1;0,048;0,59;A;32,37;53,89;2,2;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;37,8;9,52;9,52;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;411;;;;;;;;no;no;C;E;Powder coated;4;48;6;yes;piece;1
GADC CX 035.1/31E/DEE7A.TNNN;GADC CX;035.1/31E/DEE7A.TNNN;n/a;finoox;203-1AMS.2HK.1HA.RJVT-C26.01.0000.000;GADC CX 035.1-04_3-07-AE51-CL-E80AR-2909_Epoxy;6328;A;3;1;2909;Axial;5,45;4,421;31,64;3189;535;7;VT03192U.1;0,063;0,18;A+;29,52;51,61;5,3;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;318;;963;86,1;16;16;Inclusive;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;552;;;;;;;;no;no;L;E;Epoxy coated aluminum;7;20;4;yes;piece;1
GADC CX 035.1/21L/HEE7E.TNNN;GADC CX;035.1/21L/HEE7E.TNNN;n/a;finoox;203-1AKT.2HH.1HU.RL2R-C26.01.0800.000;GADC CX 035.1-08_2-07-EE31-CL-E80AR-2907_Epoxy;6586;E;2;1;2907;Axial;7,079;5,84;42,18;3163;930;8;VT03192U.1;0,097;0,59;A+;36,95;58,79;7,3;400V 3~+N+PE - 6,2kW;;;DualCompact_2_04_1_o;1776;1026;318;1296;963;87,7;16;22,23;Inclusive;n/a;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002377;8;0;1608;2;150;1610;no;no;L;E;Epoxy coated aluminum;7;20;8;yes;piece;1
GADC CX 035.2/4XE/DDC4E.TNNN;GADC CX;035.2/4XE/DDC4E.TNNN;n/a;finoox;203-1AW5.2Q0.1HB.RJTB-C26.01.0800.000;GADC CX 035.2-04_4-04-E0X-CC-E80AR-3128_PC;7750;E;4;1;3128;Axial;7,607;6,121;57,07;3878;515;8;VT03208;0,201;0,23;B;41,23;63,53;5,6;400V 3~N+PE - 7,5kW;;;DualCompact_4_08_1_o;3136;1026;268;;963;113,4;16;16;n/a;Inclusive;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI29681100230;H01HC29401500230;;AY7.002371;4;0;2968;2;150;2940;no;no;C;E;Powder coated;4;16;4;yes;piece;1
GADC CX 035.2/3WN/FDC4A.TNPN;GADC CX;035.2/3WN/FDC4A.TNPN;n/a;finoox;203-1AU8.2PV.1HH.RL2G-C26.01.0000.010;GADC CX 035.2-06_3-04-A0W-CC-E80AR-3123_PC;7476;A;3;1;3123;Axial;11,54;9,319;64,2;5826;1340;14;VT03207;0,488;0,73;D;57,22;79,28;6,5;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;268;;963;95,6;16;22,23;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;50;W;;;552;;;;;;;;no;no;C;E;Powder coated;4;12;6;yes;piece;1
GADC CX 035.1/31N/FDE7A.TNNN;GADC CX;035.1/31N/FDE7A.TNNN;n/a;finoox;203-1ALS.2HF.1HH.RL2G-C26.01.0000.000;GADC CX 035.1-06_3-07-AE11-CC-E80AR-2905_Epoxy;6959;A;3;1;2905;Axial;11,127;8,999;37,96;7234;1475;17;VT03192U.1;0,487;1,35;C;49,62;71,68;6,5;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;268;;963;86,6;16;22,23;Inclusive;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;552;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GADC CX 035.2/1XN/DEC7A.TNPN;GADC CX;035.2/1XN/DEC7A.TNPN;n/a;finoox;203-1ARU.2PW.1JQ.00NN-C26.01.0000.010;GADC CX 035.2-04_1-07-A0X-CL-E80AR-3124_PC;3884;A;1;1;3124;Axial;3,045;2,445;10,55;2660;1470;10;VT03207;0,199;0,93;D;53,94;75,51;1,9;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;318;616;963;41,5;9,52;9,52;n/a;Inclusive;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;60;X;;;411;;;;;;;;no;no;L;E;Powder coated;7;40;4;yes;piece;1
GADC CX 035.2/1WL/DEC4E.TNPN;GADC CX;035.2/1WL/DEC4E.TNPN;n/a;finoox;203-1ARB.2PX.1JQ.00NN-C26.01.0800.010;GADC CX 035.2-04_1-04-E0W-CL-E80AR-3125_PC;4314;E;1;1;3125;Axial;2,85;2,296;17,83;1534;850;6;VT03208;0,062;0,3;B;42,94;64,51;1,9;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;318;616;963;44,1;9,52;9,52;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;L;E;Powder coated;4;40;4;yes;piece;1
GADC CX 035.1/41N/HDA7E.TNNN;GADC CX;035.1/41N/HDA7E.TNNN;n/a;finoox;203-1ADZ.2HF.1H6.RL2S-C26.01.0800.000;GADC CX 035.1-08_4-07-EE11-CC-E80AR-2905_Alu;9547;E;4;1;2905;Axial;17,5;14,203;67,49;9187;1475;19;VT03192U.1;0,646;1,35;C;50,84;73,14;11,4;(2x) 400V 3~N+PE - 9,7kW;;;DualCompact_4_08_1_o;3136;1026;268;;963;135,2;16;22,23;n/a;n/a;Inclusive;241;Yes;Yes;No;350;EC motor;5060;1;H16GI29681100230;H01HC29401500230;;AY7.002375;6;0;2968;2;150;2940;no;no;C;E;Aluminum;7;10;8;yes;piece;1
GADC CX 035.1/21N/FEC4A.TNNN;GADC CX;035.1/21N/FEC4A.TNNN;n/a;finoox;203-1ATA.2HF.1HP.RJVS-C26.01.0000.000;GADC CX 035.1-06_2-04-AE11-CL-E80AR-2905_PC;5753;A;2;1;2905;Axial;9,153;7,29;53,5;4925;1475;13;VT03192U.1;0,325;1,35;C;48,09;69,93;5,4;;400V 3~N+PE - 5,1kW;AY7.002385;DualCompact_2_04_1_o;1776;1026;318;1296;963;71,2;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;564;;;;;;;;no;no;L;E;Powder coated;4;30;6;yes;piece;1
GADC CX 035.2/2WE/DEC7A.TNNN;GADC CX;035.2/2WE/DEC7A.TNNN;n/a;finoox;203-1ATS.2PY.1HA.RJVD-C26.01.0000.000;GADC CX 035.2-04_2-07-A0W-CL-E80AR-3126_PC;4954;A;2;1;3126;Axial;3,883;3,163;21,09;2620;585;7;VT03208;0,095;0,22;A;38,68;60,52;3,6;;230/400V+N+PE - 4,0kW;AY7.002381;DualCompact_2_04_1_o;1776;1026;318;1296;963;65,4;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;500;;;;;;;;no;no;L;E;Powder coated;7;20;4;yes;piece;1
GADC CX 035.2/1XE/DDA4E.TNNN;GADC CX;035.2/1XE/DDA4E.TNNN;n/a;finoox;203-1A81.2Q0.1JL.00NN-C26.01.0800.000;GADC CX 035.2-04_1-04-E0X-CC-E80AR-3128_Alu;2887;E;1;1;3128;Axial;2,15;1,755;14,27;969;515;4;VT03208;0,05;0,23;B;35,98;57,51;1,5;230V 1~N+PE - 2,2kW;;;DualCompact_1_04_1_o;1096;1026;268;616;963;39,7;9,52;9,52;n/a;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;60;X;H16GI09280275230;H01HC09300500230;;AY7.002368;4;0;928;2;150;930;no;no;C;E;Aluminum;4;32;4;yes;piece;1
GADC CX 035.2/1WL/HEA4E.TNPN;GADC CX;035.2/1WL/HEA4E.TNPN;n/a;finoox;203-1A97.2PX.1JS.00NN-C26.01.0800.010;GADC CX 035.2-08_1-04-E0W-CL-E80AR-3125_Alu;3958;E;1;1;3125;Axial;3,756;3,062;35,67;1392;850;5;VT03208;0,062;0,3;A;42,94;64,51;3,7;230/400V+N+PE - 3,3kW;;;DualCompact_1_04_1_o;1096;1026;318;616;963;54,3;9,52;9,52;n/a;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI09280275230;H01HC09300500230;;AY7.002376;8;0;928;2;150;930;no;no;L;E;Aluminum;4;80;8;yes;piece;1
GADC CX 035.2/3WE/DEA4A.TNNN;GADC CX;035.2/3WE/DEA4A.TNNN;n/a;finoox;203-1ADA.2PY.1HA.RJTC-C26.01.0000.000;GADC CX 035.2-04_3-04-A0W-CL-E80AR-3126_Alu;5575;A;3;1;3126;Axial;8,124;6,544;53,5;3663;585;8;VT03208;0,143;0,22;A;40,18;62,28;5,3;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;318;;963;90,9;16;16;n/a;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;552;;;;;;;;no;no;L;E;Aluminum;4;20;4;yes;piece;1
GADC CX 035.1/11N/DEA7A.TNPN;GADC CX;035.1/11N/DEA7A.TNPN;n/a;finoox;203-1A8J.2HF.1JQ.00NN-C26.01.0000.010;GADC CX 035.1-04_1-07-AE11-CL-E80AR-2905_Alu;3105;A;1;1;2905;Axial;3,38;2,713;10,55;2837;1475;11;VT03192U.1;0,163;1,35;C;46,92;68,5;1,9;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;318;616;963;38,7;9,52;9,52;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;411;;;;;;;;no;no;L;E;Aluminum;7;40;4;yes;piece;1
GADC CX 035.1/21N/FDE4E.TNPN;GADC CX;035.1/21N/FDE4E.TNPN;n/a;finoox;203-1AJ5.2HF.1HG.RJVR-C26.01.0800.010;GADC CX 035.1-06_2-04-EE11-CC-E80AR-2905_Epoxy;5225;E;2;1;2905;Axial;8,915;7,149;42,8;4279;1475;13;VT03192U.1;0,321;1,35;C;49,26;71,06;4,3;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;67,8;16;16;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;EC motor;5060;1;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Epoxy coated aluminum;4;24;6;yes;piece;1
GADC CX 035.1/11S/DDE7A.TNPN;GADC CX;035.1/11S/DDE7A.TNPN;n/a;finoox;203-1AGG.2HJ.1JL.00NN-C26.01.0000.010;GADC CX 035.1-04_1-07-AE41-CC-E80AR-2908_Epoxy;2960;A;1;1;2908;Axial;1,796;1,472;8,44;1219;695;5;VT03192U.1;0,031;0,25;A+;28,6;50,13;1,5;;230V 1~N+PE - 2,2kW;AY7.002380;DualCompact_1_04_1_o;1096;1026;268;616;963;34,4;9,52;9,52;Inclusive;n/a;Inclusive;Inclusive;No;Yes;Yes;350;EC motor;5060;1;;;411;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;32;4;yes;piece;1
GADC CX 035.1/21S/DEC4A.TNNN;GADC CX;035.1/21S/DEC4A.TNNN;n/a;finoox;203-1AT8.2HJ.1HA.RJVT-C26.01.0000.000;GADC CX 035.1-04_2-04-AE41-CL-E80AR-2908_PC;5399;A;2;1;2908;Axial;4,909;3,983;35,67;2463;695;6;VT03192U.1;0,061;0,25;A+;31,54;53,38;3,6;;230/400V+N+PE - 4,0kW;AY7.002381;DualCompact_2_04_1_o;1776;1026;318;1296;963;62,8;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;500;;;;;;;;no;no;L;E;Powder coated;4;20;4;yes;piece;1
GADC CX 035.1/21L/FEC7A.TNNN;GADC CX;035.1/21L/FEC7A.TNNN;n/a;finoox;203-1ATU.2HH.1HP.RJV8-C26.01.0000.000;GADC CX 035.1-06_2-07-AE31-CL-E80AR-2907_PC;5732;A;2;1;2907;Axial;5,915;4,797;31,64;3254;930;9;VT03192U.1;0,097;0,59;A+;37,54;59,38;5,4;;400V 3~N+PE - 5,1kW;AY7.002385;DualCompact_2_04_1_o;1776;1026;318;1296;963;70,6;16;16;n/a;Inclusive;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;564;;;;;;;;no;no;L;E;Powder coated;7;30;6;yes;piece;1
GADC CX 035.2/1WN/HDA7A.TNNN;GADC CX;035.2/1WN/HDA7A.TNNN;n/a;finoox;203-1A7L.2PV.1HJ.RJVB-C26.01.0000.000;GADC CX 035.2-08_1-07-A0W-CC-E80AR-3123_Alu;3011;A;1;1;3123;Axial;4,059;3,333;16,87;2068;1340;9;VT03207;0,16;0,73;C;52,98;74,51;3;;230/400V+N+PE - 2,8kW;AY7.002384;DualCompact_1_04_1_o;1096;1026;268;616;963;44,3;16;16;n/a;n/a;Inclusive;241;No;Yes;No;350;AC motor;50;W;;;545;;;;;;;;no;no;C;E;Aluminum;7;32;8;yes;piece;1
GADC CX 035.1/31N/HDE7A.TNNN;GADC CX;035.1/31N/HDE7A.TNNN;n/a;finoox;203-1ALU.2HF.1H5.RL2H-C26.01.0000.000;GADC CX 035.1-08_3-07-AE11-CC-E80AR-2905_Epoxy;7393;A;3;1;2905;Axial;13,108;10,62;50,62;6890;1475;16;VT03192U.1;0,485;1,35;C;49,84;71,89;8,6;;400V 3~N+PE - 7,7kW;AY7.002386;DualCompact_3_08_1_o;2456;1026;268;;963;96,2;16;22,23;Inclusive;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;633;;;;;;;;no;no;C;E;Epoxy coated aluminum;7;16;8;yes;piece;1
GADC CX 035.2/2XN/FEA4A.TNNN;GADC CX;035.2/2XN/FEA4A.TNNN;n/a;finoox;203-1AB8.2PW.1HP.RJVS-C26.01.0000.000;GADC CX 035.2-06_2-04-A0X-CL-E80AR-3124_Alu;4271;A;2;1;3124;Axial;10,122;8,077;53,5;4781;1470;13;VT03207;0,413;0,93;D;56,68;78,52;5,4;;400V 3~N+PE - 5,1kW;AY7.002385;DualCompact_2_04_1_o;1776;1026;318;1296;963;76,7;16;16;n/a;n/a;Inclusive;241;No;Yes;No;350;AC motor;60;X;;;564;;;;;;;;no;no;L;E;Aluminum;4;30;6;yes;piece;1
GADC CX 035.2/4XN/FEC4E.TNPN;GADC CX;035.2/4XN/FEC4E.TNPN;n/a;finoox;203-1AX7.2PW.1HQ.RL2U-C26.01.0800.010;GADC CX 035.2-06_4-04-E0X-CL-E80AR-3124_PC;9993;E;4;1;3124;Axial;19,075;15,403;107;9561;1470;18;VT03207;0,827;0,93;D;59,19;81,53;10,8;(2x) 400V 3~N+PE - 9,7kW;;;DualCompact_4_08_1_o;3136;1026;318;;963;151,6;16;22,23;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;60;X;H16GI29681100230;H01HC29401500230;;AY7.002375;6;0;2968;2;150;2940;no;no;L;E;Powder coated;4;10;6;yes;piece;1
GADC CX 035.1/31N/DEE4A.TNNN;GADC CX;035.1/31N/DEE4A.TNNN;n/a;finoox;203-1AM8.2HF.1H4.RL2L-C26.01.0000.000;GADC CX 035.1-04_3-04-AE11-CL-E80AR-2905_Epoxy;7214;A;3;1;2905;Axial;13,133;10,495;53,5;7896;1475;17;VT03192U.1;0,489;1,35;C;50,03;72,13;5,6;;400V 3~N+PE - 6,0kW;AY7.002382;DualCompact_3_08_1_o;2456;1026;318;;963;87,6;16;22,23;Inclusive;n/a;Inclusive;241;No;Yes;No;350;EC motor;5060;1;;;552;;;;;;;;no;no;L;E;Epoxy coated aluminum;4;10;4;yes;piece;1
GADC CX 035.2/2WN/DEE7E.TNPN;GADC CX;035.2/2WN/DEE7E.TNPN;n/a;finoox;203-1AKP.2PV.1HA.RJTC-C26.01.0800.010;GADC CX 035.2-04_2-07-E0W-CL-E80AR-3123_Epoxy;4695;E;2;1;3123;Axial;6,157;4,928;21,09;4859;1340;13;VT03207;0,303;0,73;C;55,68;77,52;3,6;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;318;1296;963;73,7;16;16;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;L;E;Epoxy coated aluminum;7;20;4;yes;piece;1
GADC CX 035.2/2WN/DDC7E.TNPN;GADC CX;035.2/2WN/DDC7E.TNPN;n/a;finoox;203-1ASR.2PV.1HB.RJTB-C26.01.0800.010;GADC CX 035.2-04_2-07-E0W-CC-E80AR-3123_PC;5414;E;2;1;3123;Axial;4,972;4,011;16,87;4476;1340;13;VT03207;0,313;0,73;D;55,72;77,52;2,9;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;66,7;16;16;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;50;W;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Powder coated;7;16;4;yes;piece;1
GADC CX 035.2/1XE/HEA7A.TNPN;GADC CX;035.2/1XE/HEA7A.TNPN;n/a;finoox;203-1A8N.2Q0.1JS.00NN-C26.01.0000.010;GADC CX 035.2-08_1-07-A0X-CL-E80AR-3128_Alu;3339;A;1;1;3128;Axial;2,692;2,208;21,09;1092;515;4;VT03208;0,05;0,23;A;35,94;57,51;3,7;;230/400V+N+PE - 3,3kW;AY7.002388;DualCompact_1_04_1_o;1096;1026;318;616;963;48,5;9,52;9,52;n/a;n/a;Inclusive;Inclusive;No;Yes;Yes;350;AC motor;60;X;;;611;;;;;;;;no;no;L;E;Aluminum;7;80;8;yes;piece;1
GADC CX 035.2/2XE/DDC7E.TNPN;GADC CX;035.2/2XE/DDC7E.TNPN;n/a;finoox;203-1ASR.2Q0.1JL.00NN-C26.01.0800.010;GADC CX 035.2-04_2-07-E0X-CC-E80AR-3128_PC;5266;E;2;1;3128;Axial;3,179;2,566;16,87;2137;515;6;VT03208;0,1;0,23;B;38,72;60,52;2,8;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;63,5;9,52;9,52;n/a;Inclusive;Inclusive;Inclusive;Yes;Yes;Yes;350;AC motor;60;X;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Powder coated;7;32;4;yes;piece;1
GADC CX 035.2/2WN/DDA4E.TNNN;GADC CX;035.2/2WN/DDA4E.TNNN;n/a;finoox;203-1AA5.2PV.1HB.RJTB-C26.01.0800.000;GADC CX 035.2-04_2-04-E0W-CC-E80AR-3123_Alu;4155;E;2;1;3123;Axial;7,126;5,7;28,53;4151;1340;12;VT03207;0,32;0,73;D;55,72;77,52;2,9;230/400V+N+PE - 4,0kW;;;DualCompact_2_04_1_o;1776;1026;268;1296;963;66,9;16;16;n/a;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;50;W;H16GI16080550230;H01HC16100850230;;AY7.002369;4;0;1608;2;150;1610;no;no;C;E;Aluminum;4;16;4;yes;piece;1
GADC CX 035.2/3WN/HEA4E.TNNN;GADC CX;035.2/3WN/HEA4E.TNNN;n/a;finoox;203-1ADF.2PV.1H2.RL2U-C26.01.0800.000;GADC CX 035.2-08_3-04-E0W-CL-E80AR-3123_Alu;8166;E;3;1;3123;Axial;15,948;13,031;107;6194;1340;13;VT03207;0,481;0,73;C;57,18;79,28;10,8;(2x) 400V 3~N+PE - 9,3kW;;;DualCompact_3_08_1_o;2456;1026;318;;963;130,8;16;22,23;n/a;n/a;Inclusive;241;Yes;Yes;No;350;AC motor;50;W;H16GI22880825230;H01HC22901300230;;AY7.002378;8;0;2288;2;150;2290;no;no;L;E;Aluminum;4;12;8;yes;piece;1
