TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;PRICE STREAMER;STREAMER;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GACC PX 040.1/4XN/FJC7A.TANN;GACC PX;040.1/4XN/FJC7A.TANN;n/a;finoox;247-1BK4.1H1.3XR.SJ7P-P13.01.0000.100;GACC PX 040.1F/47-ANX_.E_PC;6732;A;4;1;1735;Axial;17,396;13,877;18,958;15,487;60,89;14176;1450;17;VT0605;1,087;1,1;;56,74;79,06;19,5;;;;gacc4a;3046;560;565;680;406;94,5;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;60;X;;;;;;;;;;;no;no;F;F;Powder coated;7;4;6;yes;piece;1
GACC PX 040.1/3XN/FJC7E.TNNN;GACC PX;040.1/3XN/FJC7E.TNNN;n/a;finoox;247-1BJD.1H1.3XS.SJ5H-P13.01.0800.000;GACC PX 040.1F/37-ENX_.E_PC;6534;E;3;1;1735;Axial;13,126;10,306;14,185;11,424;45,67;10632;1450;16;VT0605;0,815;1,1;;55,73;77,81;14,6;400V 3Ph+N 50/60Hz - 5,3kW;;;gacc3a;2366;560;565;680;406;78,6;22;35;n/a;Inclusive;Inclusive;516;No;Yes;Yes;400;AC motor;60;X;H04BC22400526230;H01AB22400546230;;AY7.004831.1;7;100;2240;3;50;2240;no;no;F;F;Powder coated;7;6;6;yes;piece;1
GACC PX 040.1/2XN/HJC7E.UNNN;GACC PX;040.1/2XN/HJC7E.UNNN;n/a;finoox;247-1BGM.1H1.3XZ.SJ5R-P13.00.0800.000;GACC PX 040.1H/27-ENX_.E_PC;4664;E;2;1;1735;Axial;10,567;8,505;11,553;9,519;40,59;6738;1450;14;VT0605;0,553;1,1;;54,23;76,05;13,2;400V 3Ph+N 50/60Hz - 4,4kW;;;gacc2;1686;560;565;1360;406;65;22;35;n/a;Inclusive;201;344;No;Yes;No;400;AC motor;60;X;H04BC15600363230;H01AB15600385230;;AY7.004827.1;9;100;1560;3;50;1560;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 050.1/21N/JNE7E.TANN;GACC PX;050.1/21N/JNE7E.TANN;n/a;finoox;247-1B7Y.243.3YG.SJAE-P13.01.0800.100;GACC PX 050.1J/27-EN1_.E_Epoxy;10920;E;2;1;2451;Axial;25,517;20,652;27,869;23,041;100,77;12756;1260;21;VT03158U.1;0,977;2,2;;56,93;79,19;33,9;2x400V 3PH+N 50/60Hz - 9,9kW;;;gacc2a;2377;623;755;1000;486;143,5;22;54;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;500;EC motor;5060;1;H04BC22000517230;H01AC22000537230;;AY7.004830.1;16;100;2200;3;50;2200;no;no;J;F;Epoxy coated aluminum;7;6;10;yes;piece;1
GACC PX 050.1/41N/HNA7A.UANN;GACC PX;050.1/41N/HNA7A.UANN;n/a;finoox;247-1B96.243.3YJ.S5P0-P13.00.0000.100;GACC PX 050.1H/47-AN1_.E;12661;A;4;1;2451;Axial;45,73;35,066;48,866;38,419;161,24;26318;1260;23;VT03158U.1;1,918;2,2;;59,19;82,12;52,4;;;;gacc4a;4387;623;755;1000;486;211,7;28;54;n/a;n/a;442;Inclusive;Yes;No;No;500;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Aluminum;7;4;8;yes;piece;1
GACC PX 050.1/21N/JNA7A.TNNN;GACC PX;050.1/21N/JNA7A.TNNN;n/a;finoox;247-1B7S.243.3YG.SJAE-P13.01.0000.000;GACC PX 050.1J/27-AN1_.E;6681;A;2;1;2451;Axial;25,735;20,81;28,071;23,27;100,77;12756;1260;21;VT03158U.1;0,977;2,2;;56,93;79,19;33,9;;;;gacc2a;2377;623;755;1000;486;130,6;22;54;n/a;n/a;Inclusive;404;No;No;Yes;500;EC motor;5060;1;;;;;;;;;;;no;no;J;F;Aluminum;7;6;10;yes;piece;1
GACC PX 050.1/41N/HNC7A.UANN;GACC PX;050.1/41N/HNC7A.UANN;n/a;finoox;247-1B9E.243.3YJ.S5P0-P13.00.0000.100;GACC PX 050.1H/47-AN1_.E_PC;14267;A;4;1;2451;Axial;42,971;32,933;45,919;36,114;167,15;26318;1260;23;VT03158U.1;1,918;2,2;;59,19;82,12;52,4;;;;gacc4a;4387;623;755;1000;486;211,7;28;54;n/a;Inclusive;442;Inclusive;Yes;No;No;500;EC motor;5060;1;;;;;;;;;;;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC PX 040.1/1WN/FJE7E.TNNN;GACC PX;040.1/1WN/FJE7E.TNNN;n/a;finoox;247-1BCD.1H0.3XU.S5NK-P13.01.0800.000;GACC PX 040.1F/17-ENW_.E_Epoxy;3277;E;1;1;1734;Axial;4,349;3,556;4,808;3,994;14,68;3215;1310;12;VT0605;0,201;0,85;;51,5;73,04;5,3;400V 3Ph+N 50/60Hz - 2,1kW;;;gacc1;1006;560;565;680;406;32,7;16;28;Inclusive;n/a;Inclusive;172;No;Yes;Yes;400;AC motor;50;W;H04BC08800200230;H01AB08800220230;;AY7.004713.1;7;100;880;3;50;880;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 040.1/1WN/HJE7A.UNNN;GACC PX;040.1/1WN/HJE7A.UNNN;n/a;finoox;247-1BCQ.1H0.3Y1.RZTF-P13.00.0000.000;GACC PX 040.1H/17-ANW_.E_Epoxy;2242;A;1;1;1734;Axial;5,295;4,278;5,816;4,811;19,58;3062;1310;12;VT0605;0,205;0,85;;51,5;73,04;6,9;;;;gacc1;1006;560;565;680;406;33,8;16;28;Inclusive;n/a;138;172;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC PX 040.1/2WN/HJE7E.UANN;GACC PX;040.1/2WN/HJE7E.UANN;n/a;finoox;247-1BGH.1H0.3XZ.SJ5R-P13.00.0800.100;GACC PX 040.1H/27-ENW_.E_Epoxy;4837;E;2;1;1734;Axial;10,61;8,594;11,652;9,665;39,16;6125;1310;13;VT0605;0,41;0,85;;54,23;76,05;13,2;400V 3Ph+N 50/60Hz - 4,4kW;;;gacc2;1686;560;565;1360;406;65;22;35;Inclusive;n/a;201;Inclusive;Yes;Yes;No;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004827.1;9;100;1560;3;50;1560;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/3WN/HJE7E.UNNN;GACC PX;040.1/3WN/HJE7E.UNNN;n/a;finoox;247-1BJR.1H0.3XZ.SJ5H-P13.00.0800.000;GACC PX 040.1H/37-ENW_.E_Epoxy;6894;E;3;1;1734;Axial;16,148;12,37;17,259;13,574;58,74;9187;1310;14;VT0605;0,615;0,85;;55,73;77,81;19,2;1x400V 3Ph+N 50/60Hz / 1x230V 1Ph+N 50/60Hz - 6,3kW;;;gacc3a;2366;560;565;680;406;90,8;22;35;Inclusive;n/a;279;516;No;Yes;No;400;AC motor;50;W;H04BC22400526230;H01AB22400546230;;AY7.004832.1;9;100;2240;3;50;2240;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 040.1/2WN/FJA7E.UNNN;GACC PX;040.1/2WN/FJA7E.UNNN;n/a;finoox;247-1BFP.1H0.3XT.S5NY-P13.00.0800.000;GACC PX 040.1F/27-ENW_.E;3995;E;2;1;1734;Axial;8,937;6,952;9,614;7,655;29,37;6429;1310;13;VT0605;0,403;0,85;;54,23;76,05;9,8;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc2;1686;560;565;1360;406;56;16;28;n/a;n/a;201;344;No;Yes;No;400;AC motor;50;W;H04BC15600363230;H01AB15600385230;;AY7.004825.1;7;100;1560;3;50;1560;no;no;F;F;Aluminum;7;10;6;yes;piece;1
GACC PX 040.1/4WN/FJA7A.UNNN;GACC PX;040.1/4WN/FJA7A.UNNN;n/a;finoox;247-1BK0.1H0.3XR.SJ7P-P13.00.0000.000;GACC PX 040.1F/47-ANW_.E;4836;A;4;1;1734;Axial;17,702;14,192;19,345;15,918;58,74;12859;1310;16;VT0605;0,806;0,85;;56,74;79,06;19,5;;;;gacc4a;3046;560;565;680;406;94,5;22;42;n/a;n/a;380;688;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Aluminum;7;4;6;yes;piece;1
GACC PX 040.1/2WN/HJA4A.TANN;GACC PX;040.1/2WN/HJA4A.TANN;n/a;finoox;247-1BGA.1H0.3XZ.SJ61-P13.01.0000.100;GACC PX 040.1H/24-ANW_.E;3814;A;2;1;1734;Axial;12,252;9,936;13,501;11,201;65,43;5353;1310;11;VT0605;0,42;0,85;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;60,1;22;35;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Aluminum;4;8;8;yes;piece;1
GACC PX 040.1/2WN/HJC4A.TNNN;GACC PX;040.1/2WN/HJC4A.TNNN;n/a;finoox;247-1BGJ.1H0.3XZ.SJ61-P13.01.0000.000;GACC PX 040.1H/24-ANW_.E_PC;4401;A;2;1;1734;Axial;10,904;8,846;12,017;9,984;67,94;5353;1310;11;VT0605;0,42;0,85;;54,23;76,05;13,2;;;;gacc2;1686;560;565;1360;406;60,1;22;35;n/a;Inclusive;Inclusive;344;No;No;Yes;400;AC motor;50;W;;;;;;;;;;;no;no;H;F;Powder coated;4;8;8;yes;piece;1
GACC PX 040.1/1WN/FJC7A.UNNN;GACC PX;040.1/1WN/FJC7A.UNNN;n/a;finoox;247-1BCE.1H0.3XU.S5NK-P13.00.0000.000;GACC PX 040.1F/17-ANW_.E_PC;2156;A;1;1;1734;Axial;4,12;3,37;4,565;3,796;15,22;3215;1310;12;VT0605;0,201;0,85;;51,5;73,04;5,3;;;;gacc1;1006;560;565;680;406;30;16;28;n/a;Inclusive;138;172;No;No;No;400;AC motor;50;W;;;;;;;;;;;no;no;F;F;Powder coated;7;12;6;yes;piece;1
GACC PX 031.1/2XN/DHE7A.TANN;GACC PX;031.1/2XN/DHE7A.TANN;n/a;finoox;247-1BDN.1GX.3XD.S5NL-P13.01.0000.100;GACC PX 031.1D/27-ANX_.E_Epoxy;2215;A;2;1;1731;Axial;3,449;2,601;3,693;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;;;;gacc2;1212;430;455;920;332;25,9;16;18;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/2XN/DHE7E.TANN;GACC PX;031.1/2XN/DHE7E.TANN;n/a;finoox;247-1BDP.1GX.3XD.S5NL-P13.01.0800.100;GACC PX 031.1D/27-ENX_.E_Epoxy;2946;E;2;1;1731;Axial;3,449;2,601;3,693;;10,6;3690;1500;10;VT0603;0,288;0,55;;46,04;67,52;3,6;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;27,6;16;18;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Epoxy coated aluminum;7;16;4;yes;piece;1
GACC PX 031.1/2XN/FHE7A.UNNN;GACC PX;031.1/2XN/FHE7A.UNNN;n/a;finoox;247-1BEC.1GX.3XJ.S5NQ-P13.00.0000.000;GACC PX 031.1F/27-ANX_.E_Epoxy;1782;A;2;1;1731;Axial;4,772;3,655;5,117;4,009;15,89;3458;1500;10;VT0603;0,291;0,55;;46,04;67,52;5,3;;;;gacc2;1212;430;455;920;332;29,8;16;18;Inclusive;n/a;201;302;No;No;No;315;AC motor;60;X;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;16;6;yes;piece;1
GACC PX 031.1/1XN/HHE7E.UANN;GACC PX;031.1/1XN/HHE7E.UANN;n/a;finoox;247-1BBP.1GX.3XP.S5NM-P13.00.0800.100;GACC PX 031.1H/17-ENX_.E_Epoxy;2626;E;1;1;1731;Axial;2,85;2,206;3,066;2,436;10,6;1624;1500;8;VT0603;0,147;0,55;;43,22;64,51;3,7;230V 1Ph+N 50/60Hz - 1,5kW;;;gacc1;752;430;455;460;332;21,2;16;18;Inclusive;n/a;139;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC06600147230;H01AB06400162230;;AY7.004712.1;8;100;660;2;50;640;no;no;H;F;Epoxy coated aluminum;7;32;8;yes;piece;1
GACC PX 031.1/3XN/FHE7A.TANN;GACC PX;031.1/3XN/FHE7A.TANN;n/a;finoox;247-1BHA.1GX.3XH.S5NR-P13.01.0000.100;GACC PX 031.1F/37-ANX_.E_Epoxy;3489;A;3;1;1731;Axial;7,161;5,354;7,641;5,865;23,84;5187;1500;10;VT0603;0,437;0,55;;47,61;69,28;7,8;;;;gacc3;1672;430;455;1380;332;42,2;16;22;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;12;6;yes;piece;1
GACC PX 031.1/2XN/HHE7E.UNNN;GACC PX;031.1/2XN/HHE7E.UNNN;n/a;finoox;247-1BEV.1GX.3XN.RQV5-P13.00.0800.000;GACC PX 031.1H/27-ENX_.E_Epoxy;3167;E;2;1;1731;Axial;5,738;4,475;6,168;4,937;21,19;3249;1500;9;VT0603;0,293;0,55;;46,04;67,52;7,1;230V 1Ph+N 50/60Hz - 2,6kW;;;gacc2;1212;430;455;920;332;36,8;16;22;Inclusive;n/a;201;302;No;Yes;No;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004717.1;8;100;1120;2;50;1100;no;no;H;F;Epoxy coated aluminum;7;16;8;yes;piece;1
GACC PX 031.1/3XN/HHA7E.TNNN;GACC PX;031.1/3XN/HHA7E.TNNN;n/a;finoox;247-1BHM.1GX.3XM.RZUW-P13.01.0800.000;GACC PX 031.1H/37-ENX_.E;4374;E;3;1;1731;Axial;8,613;6,965;9,438;7,816;31,79;4873;1500;9;VT0603;0,44;0,55;;47,61;69,28;10,7;400V 3Ph+N 50/60Hz - 3,7kW;;;gacc3;1672;430;455;1380;332;52,7;16;35;n/a;n/a;Inclusive;453;No;Yes;Yes;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004824.1;8;100;1580;2;50;1560;no;no;H;F;Aluminum;7;8;8;yes;piece;1
GACC PX 031.1/2XN/DHC4E.UANN;GACC PX;031.1/2XN/DHC4E.UANN;n/a;finoox;247-1BDR.1GX.3XC.S5NU-P13.00.0800.100;GACC PX 031.1D/24-ENX_.E_PC;3220;E;2;1;1731;Axial;3,977;3,216;4,488;3,728;18,38;3388;1500;10;VT0603;0,292;0,55;;46,04;67,52;3,7;230V 1Ph+N 50/60Hz - 1,6kW;;;gacc2;1212;430;455;920;332;28,1;16;22;n/a;Inclusive;201;Inclusive;Yes;Yes;No;315;AC motor;60;X;H04BC11200258230;H01AB11000273230;;AY7.004715.1;4;100;1120;2;50;1100;no;no;D;F;Powder coated;4;8;4;yes;piece;1
GACC PX 031.1/3XN/DHC4E.TNNN;GACC PX;031.1/3XN/DHC4E.TNNN;n/a;finoox;247-1BH3.1GX.3XC.S5NT-P13.01.0800.000;GACC PX 031.1D/34-ENX_.E_PC;4192;E;3;1;1731;Axial;6,171;4,782;6,697;5,303;27,58;5082;1500;10;VT0603;0,438;0,55;;47,61;69,28;5,3;230V 1Ph+N 50/60Hz - 2,2kW;;;gacc3;1672;430;455;1380;332;39,1;16;22;n/a;Inclusive;Inclusive;453;No;Yes;Yes;315;AC motor;60;X;H04BC15800368230;H01AB15600385230;;AY7.004718.1;4;100;1580;2;50;1560;no;no;D;F;Powder coated;4;8;4;yes;piece;1
GACC PX 031.1/1XN/DHC7E.TNNN;GACC PX;031.1/1XN/DHC7E.TNNN;n/a;finoox;247-1BAM.1GX.3XE.RVN2-P13.01.0800.000;GACC PX 031.1D/17-ENX_.E_PC;1991;E;1;1;1731;Axial;1,623;1,209;1,739;5,542;5,49;1845;1500;9;VT0603;0,144;0,55;;43,22;64,51;1,9;230V 1Ph+N 50/60Hz - 0,9kW;;;gacc1;752;430;455;460;332;16,3;12;12;n/a;Inclusive;Inclusive;151;No;Yes;Yes;315;AC motor;60;X;H04BC06600147230;H01AB06400162230;;AY7.004699.1;4;100;660;2;50;640;no;no;D;F;Powder coated;7;32;4;yes;piece;1
GACC PX 031.1/3XN/HHC7A.TANN;GACC PX;031.1/3XN/HHC7A.TANN;n/a;finoox;247-1BHQ.1GX.3XM.RZUW-P13.01.0000.100;GACC PX 031.1H/37-ANX_.E_PC;3991;A;3;1;1731;Axial;8,065;6,527;8,851;7,342;32,95;4873;1500;9;VT0603;0,44;0,55;;47,61;69,28;10,7;;;;gacc3;1672;430;455;1380;332;48,7;16;35;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
GACC PX 050.2/3JN/HNE7A.UNNN;GACC PX;050.2/3JN/HNE7A.UNNN;n/a;finoox;247-1B8M.0J3.3YJ.S5P1-P13.00.0000.000;GACC PX 050.2H/37-ANJ_.E_Epoxy;8458;A;3;1;615;Axial;33,328;26,799;36,364;29,88;120,93;19427;1560;22;VT01163U;1,904;1,4;;59,97;82,58;40;;;;gacc3a;3377;623;755;1000;486;169,7;28;54;Inclusive;n/a;336;606;No;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;4;8;yes;piece;1
GACC PX 050.2/2JN/FNE7A.UNNN;GACC PX;050.2/2JN/FNE7A.UNNN;n/a;finoox;247-1B6H.0J3.3Y5.SJ7G-P13.00.0000.000;GACC PX 050.2F/27-ANJ_.E_Epoxy;4894;A;2;1;615;Axial;18,122;14,385;19,697;16,008;60,46;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;;;;gacc2a;2377;623;755;1000;486;104,2;22;42;Inclusive;n/a;231;404;No;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;F;F;Epoxy coated aluminum;7;6;6;yes;piece;1
GACC PX 050.2/2JN/HNE7A.TANN;GACC PX;050.2/2JN/HNE7A.TANN;n/a;finoox;247-1B77.0J3.3YB.SJ7B-P13.01.0000.100;GACC PX 050.2H/27-ANJ_.E_Epoxy;6267;A;2;1;615;Axial;22,464;17,237;24,019;18,916;80,62;12951;1560;21;VT01163U;1,269;1,4;;58,56;80,82;27;;;;gacc2a;2377;623;755;1000;486;118,7;22;42;Inclusive;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 050.2/2JN/HNE7E.TANN;GACC PX;050.2/2JN/HNE7E.TANN;n/a;finoox;247-1B79.0J3.3YB.SJ7B-P13.01.0800.100;GACC PX 050.2H/27-ENJ_.E_Epoxy;8996;E;2;1;615;Axial;22,464;17,237;24,019;18,916;80,62;12951;1560;21;VT01163U;1,269;1,4;;58,56;80,82;27;2x400V 3Ph+N 50/60Hz - 8,4kW;;;gacc2a;2377;623;755;1000;486;129,8;22;42;Inclusive;n/a;Inclusive;Inclusive;Yes;Yes;Yes;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004829.1;13;100;2200;3;50;2200;no;no;H;F;Epoxy coated aluminum;7;8;8;yes;piece;1
GACC PX 050.2/3JN/HNA7A.UANN;GACC PX;050.2/3JN/HNA7A.UANN;n/a;finoox;247-1B8H.0J3.3YJ.S5P1-P13.00.0000.100;GACC PX 050.2H/37-ANJ_.E;8221;A;3;1;615;Axial;33,644;27,028;36,686;30,07;120,93;19427;1560;22;VT01163U;1,904;1,4;;59,97;82,58;40;;;;gacc3a;3377;623;755;1000;486;169,7;28;54;n/a;n/a;336;Inclusive;Yes;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Aluminum;7;4;8;yes;piece;1
GACC PX 050.2/3JN/HNA7A.UNNN;GACC PX;050.2/3JN/HNA7A.UNNN;n/a;finoox;247-1B8H.0J3.3YJ.S5P1-P13.00.0000.000;GACC PX 050.2H/37-ANJ_.E;7615;A;3;1;615;Axial;33,644;27,028;36,686;30,07;120,93;19427;1560;22;VT01163U;1,904;1,4;;59,97;82,58;40;;;;gacc3a;3377;623;755;1000;486;169,7;28;54;n/a;n/a;336;606;No;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Aluminum;7;4;8;yes;piece;1
GACC PX 050.2/3JN/HNA7E.UNNN;GACC PX;050.2/3JN/HNA7E.UNNN;n/a;finoox;247-1B8K.0J3.3YJ.S5P1-P13.00.0800.000;GACC PX 050.2H/37-ENJ_.E;11371;E;3;1;615;Axial;33,644;27,028;36,686;30,07;120,93;19427;1560;22;VT01163U;1,904;1,4;;59,97;82,58;40;2x400V 3Ph+N 50/60Hz - 12,2kW;;;gacc3a;3377;623;755;1000;486;185,7;28;54;n/a;n/a;336;606;No;Yes;No;500;AC motor;60;J;H04BC32000757230;H01AC32000777230;;AY7.004834.1;13;100;3200;3;50;3200;no;no;H;F;Aluminum;7;4;8;yes;piece;1
GACC PX 050.2/2JN/JNA7E.UANN;GACC PX;050.2/2JN/JNA7E.UANN;n/a;finoox;247-1B7V.0J3.3YG.SJAE-P13.00.0800.100;GACC PX 050.2J/27-ENJ_.E;8994;E;2;1;615;Axial;25,605;20,714;27,936;23,176;100,77;12642;1560;20;VT01163U;1,298;1,4;;58,56;80,82;33,9;2x400V 3PH+N 50/60Hz - 9,9kW;;;gacc2a;2377;623;755;1000;486;147,7;22;54;n/a;n/a;231;Inclusive;Yes;Yes;No;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004830.1;16;100;2200;3;50;2200;no;no;J;F;Aluminum;7;6;10;yes;piece;1
GACC PX 050.2/2JN/FNA7A.TANN;GACC PX;050.2/2JN/FNA7A.TANN;n/a;finoox;247-1B6D.0J3.3Y5.SJ7G-P13.01.0000.100;GACC PX 050.2F/27-ANJ_.E;5097;A;2;1;615;Axial;18,32;14,523;19,884;16,116;60,46;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;;;;gacc2a;2377;623;755;1000;486;104,2;22;42;n/a;n/a;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 050.2/2JN/FNA7E.UANN;GACC PX;050.2/2JN/FNA7E.UANN;n/a;finoox;247-1B6F.0J3.3Y5.SJ7G-P13.00.0800.100;GACC PX 050.2F/27-ENJ_.E;7120;E;2;1;615;Axial;18,32;14,523;19,884;16,116;60,46;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;400V 3Ph+N 50/60Hz / 230V 1Ph+N 50/60Hz - 6,8kW;;;gacc2a;2377;623;755;1000;486;114,5;22;42;n/a;n/a;231;Inclusive;Yes;Yes;No;500;AC motor;60;J;H04BC22000517230;H01AC22000537230;;AY7.004828.1;10;100;2200;3;50;2200;no;no;F;F;Aluminum;7;6;6;yes;piece;1
GACC PX 050.2/3JN/HNC7A.UNNN;GACC PX;050.2/3JN/HNC7A.UNNN;n/a;finoox;247-1B8R.0J3.3YJ.S5P1-P13.00.0000.000;GACC PX 050.2H/37-ANJ_.E_PC;8879;A;3;1;615;Axial;31,664;25,359;34,451;28,273;125,36;19427;1560;22;VT01163U;1,904;1,4;;59,97;82,58;40;;;;gacc3a;3377;623;755;1000;486;169,7;28;54;n/a;Inclusive;336;606;No;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Powder coated;7;4;8;yes;piece;1
GACC PX 050.2/2JN/JNC7A.TANN;GACC PX;050.2/2JN/JNC7A.TANN;n/a;finoox;247-1B81.0J3.3YG.SJAE-P13.01.0000.100;GACC PX 050.2J/27-ANJ_.E_PC;6961;A;2;1;615;Axial;24,051;19,39;26,199;21,707;104,47;12642;1560;20;VT01163U;1,298;1,4;;58,56;80,82;33,9;;;;gacc2a;2377;623;755;1000;486;134,8;22;54;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;J;F;Powder coated;7;6;10;yes;piece;1
GACC PX 050.2/2JN/FNC7A.TANN;GACC PX;050.2/2JN/FNC7A.TANN;n/a;finoox;247-1B6M.0J3.3Y5.SJ7G-P13.01.0000.100;GACC PX 050.2F/27-ANJ_.E_PC;5743;A;2;1;615;Axial;17,207;13,636;18,688;15,171;62,68;13264;1560;21;VT01163U;1,24;1,4;;58,56;80,82;20,7;;;;gacc2a;2377;623;755;1000;486;104,2;22;42;n/a;Inclusive;Inclusive;Inclusive;Yes;No;Yes;500;AC motor;60;J;;;;;;;;;;;no;no;F;F;Powder coated;7;6;6;yes;piece;1
GACC PX 050.2/2JN/HNC7A.UANN;GACC PX;050.2/2JN/HNC7A.UANN;n/a;finoox;247-1B7B.0J3.3YB.SJ7B-P13.00.0000.100;GACC PX 050.2H/27-ANJ_.E_PC;6322;A;2;1;615;Axial;21,269;16,288;22,737;17,873;83,58;12951;1560;21;VT01163U;1,269;1,4;;58,56;80,82;27;;;;gacc2a;2377;623;755;1000;486;118,7;22;42;n/a;Inclusive;231;Inclusive;Yes;No;No;500;AC motor;60;J;;;;;;;;;;;no;no;H;F;Powder coated;7;8;8;yes;piece;1
