TYPE NAME;RANGE NAME;TYPE;UI;HX_TECHNOLOGY;PRODUCT_CODE;INTERNAL MODEL TYPE;PRICE;DEFROST;FANS PER ROW;FAN ROWS;FAN CONNECTION ID;FAN IMPELLER TYPE;DX Evap (R454C SC2);DX Evap (R454C SC3);DX Evap (R455A SC2);DX Evap (R455A SC3);SURFACE (m2);AIR VOLUME FLOW (m3/h);FAN SPEED (rpm);AIR THROW (m);FAN ERP CODE;POWER CONSUMPTION (kW);FAN CURRENT NOMINAL (A);ENERGY EFFICIENCY CLASS;UNIT SOUND PRESSURE (dB(A),3m);UNIT SOUND POWER (dB(A));TUBE VOLUME (L);EL MOUNTED POWERCONNECTION;EL LOOSE POWERCONNECTION;EL DEFROST LOOSE ERP CODE;SKETCH NAME;UNIT LENGTH;UNIT WIDTH;UNIT HEIGHT;DIMENSION E;DIMENSION F;NET WEIGHT (KG);INLET OUTER DIAM (mm);OUTLET OUTER DIAM (mm);PRICE EPOXY;PRICE COIL DEFENDER;PRICE WIRING TO JUNCTION BOX;HEATING;JUNCTION_BOX;FAN DIAMETER;FAN TECHNOLOGY;POWER FREQUENCY;POWER CONNECTION;EL DEFR MOUNTED COIL ERP CODE;EL DEFR MOUNTED TRAY ERP CODE;EL DEFROST LOOSE PRICE;EL DEFR MOUNTED SET ERP CODE;EL DEFR MOUNTED NO COIL;EL DEFR MOUNTED WIDTH COIL;EL DEFR MOUNTED LENGTH COIL;EL DEFR MOUNTED NO TRAY;EL DEFR MOUNTED WIDTH TRAY;EL DEFR MOUNTED LENGTH TRAY;STOCK UNIT;CATALOG_RECOMMENDATION;MODULESIZELETTER;FIN TYPE;FIN MATERIAL;FIN SPACING;NUMBER OF PASSES;TUBE ROWS;ARTICLE WITH SERIAL NUMBER;UNIT OF QUANTITY;PACKAGING UNIT
GASC PX 031.1/31N/FFC4E.TNNN;GASC PX;031.1/31N/FFC4E.TNNN;n/a;finoox;251-1B4V.24G.3X7.S5QU-P13.01.0800.000;GASC PX 031.1D/34-EN1_.E_PC;4533;E;3;1;2464;Axial;8,236;6,583;9,174;7,421;48,15;4259;1350;17;VT03190;0,259;0,7;;47,9;69,78;5,6;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;42,4;16;22;n/a;Inclusive;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Powder coated;4;4;6;yes;piece;1
GASC PX 031.1/11M/DFA4A.TNNN;GASC PX;031.1/11M/DFA4A.TNNN;n/a;finoox;251-1B0Q.24H.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/14-AL1_.E;1107;A;1;1;2465;Axial;2,148;1,685;2,397;1,906;10,7;1166;1000;8;VT03190;0,036;0,3;;34,03;55,37;1,3;;;;GASC1;964;580;337;680;552;14;16;18;n/a;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Aluminum;4;12;4;yes;piece;1
GASC PX 031.1/11M/DDE7A.TNNN;GASC PX;031.1/11M/DDE7A.TNNN;n/a;finoox;251-1B0C.24H.3WZ.S5QQ-P13.01.0000.000;GASC PX 031.1A/17-AL1_.E_Epoxy;1135;A;1;1;2465;Axial;1,27;1,068;1,418;1,194;4,22;964;1000;8;VT03190;0,036;0,3;;34,69;55,94;0,9;;;;GASC1;964;580;234;680;552;12,6;16;18;Inclusive;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;8;4;yes;piece;1
GASC PX 031.1/11M/DFC7E.TNNN;GASC PX;031.1/11M/DFC7E.TNNN;n/a;finoox;251-1B17.24H.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/17-EL1_.E_PC;1906;E;1;1;2465;Axial;1,706;1,356;1,876;1,511;6,33;1319;1000;9;VT03190;0,036;0,3;;33,88;55,22;1,4;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;15,8;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Powder coated;7;12;4;yes;piece;1
GASC PX 020.1/31N/DDA7A.TNNN;GASC PX;020.1/31N/DDA7A.TNNN;n/a;finoox;251-1CLQ.0YE.3X0.00NN-P13.01.0000.000;GASC PX 020.1A/37-AN1_.E;1350;A;3;1;1102;Axial;1,707;1,062;1,845;1,166;7,44;1684;2000;11;VT03033U;0,108;0,26;;48,4;69,87;1,4;;;;GASC3;1484;580;234;1200;552;19,1;9,52;9,52;n/a;n/a;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Aluminum;7;16;4;yes;piece;1
GASC PX 020.1/31N/FDA7E.TNNN;GASC PX;020.1/31N/FDA7E.TNNN;n/a;finoox;251-1CMT.0YE.3YL.S5QQ-P13.01.0800.000;GASC PX 020.1B/37-EN1_.E;2343;E;3;1;1102;Axial;2,703;1,889;2,92;2,079;11,17;1606;2000;10;VT03033U;0,107;0,26;;48,64;70,11;2,2;230V 1~ - 1.5kW;;;GASC3;1484;580;234;1200;552;23;16;18;n/a;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC14000325230;H03GA14100170230;;AY7.004701.1;3;100;1400;3;0;1410;no;no;F;E;Aluminum;7;12;6;yes;piece;1
GASC PX 020.1/11N/FDE4E.TNNN;GASC PX;020.1/11N/FDE4E.TNNN;n/a;finoox;251-1AZF.0YE.3X6.00NN-P13.01.0800.000;GASC PX 020.1B/14-EN1_.E_Epoxy;1419;E;1;1;1102;Axial;1,052;0,808;1,161;0,906;6,29;476;2000;5;VT03033U;0,035;0,26;;44,99;66,12;0,8;230V 1~ - 0.6kW;;;GASC1;684;580;234;400;552;9,8;9,52;9,52;Inclusive;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC06000133230;H03GA06100073230;;AY7.004695.1;3;100;600;3;0;610;no;no;F;E;Epoxy coated aluminum;4;24;6;yes;piece;1
GASC PX 020.1/11N/DDC7A.TNNN;GASC PX;020.1/11N/DDC7A.TNNN;n/a;finoox;251-1AZ2.0YE.3X0.00NN-P13.01.0000.000;GASC PX 020.1A/17-AN1_.E_PC;802;A;1;1;1102;Axial;0,699;0,574;0,774;0,643;2,48;561;2000;6;VT03033U;0,036;0,26;;43,97;65,1;0,5;;;;GASC1;684;580;234;400;552;8;9,52;9,52;n/a;Inclusive;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Powder coated;7;16;4;yes;piece;1
GASC PX 020.1/31N/DDC7E.TNNN;GASC PX;020.1/31N/DDC7E.TNNN;n/a;finoox;251-1CMM.0YE.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/37-EN1_.E_PC;2491;E;3;1;1102;Axial;1,588;0,988;1,716;1,084;7,44;1684;2000;11;VT03033U;0,108;0,26;;48,4;69,87;1,4;230V 1~ - 1.2kW;;;GASC3;1484;580;234;1200;552;20,6;9,52;9,52;n/a;Inclusive;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC14000325230;H03GA14100170230;;AY7.004700.1;2;100;1400;3;0;1410;no;no;D;E;Powder coated;7;16;4;yes;piece;1
GASC PX 020.1/21N/DDC4E.TNNN;GASC PX;020.1/21N/DDC4E.TNNN;n/a;finoox;251-1CK5.0YE.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/24-EN1_.E_PC;1886;E;2;1;1102;Axial;1,451;0,965;1,578;1,067;8,39;1024;2000;8;VT03033U;0,07;0,26;;47,32;68,62;1;230V 1~ - 0.8kW;;;GASC2;1084;580;234;800;552;14,9;9,52;9,52;n/a;Inclusive;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC10000230230;H03GA10100120230;;AY7.004697.1;2;100;1000;3;0;1010;no;no;D;E;Powder coated;4;16;4;yes;piece;1
GASC PX 020.1/31M/DDA4E.TNNN;GASC PX;020.1/31M/DDA4E.TNNN;n/a;finoox;251-1CLX.0YF.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/34-EL1_.E;2023;E;3;1;1103;Axial;1,772;1,089;1,919;1,199;12,59;1210;1500;8;VT03033U;0,061;0,16;;45,11;66,58;1,4;230V 1~ - 1.2kW;;;GASC3;1484;580;234;1200;552;20,7;9,52;9,52;n/a;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC14000325230;H03GA14100170230;;AY7.004700.1;2;100;1400;3;0;1410;no;no;D;E;Aluminum;4;16;4;yes;piece;1
GASC PX 020.1/21M/DDA7E.TNNN;GASC PX;020.1/21M/DDA7E.TNNN;n/a;finoox;251-1CJM.0YF.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/27-EL1_.E;1615;E;2;1;1103;Axial;1,245;0,897;1,35;0,99;4,96;879;1500;7;VT03033U;0,041;0,16;;43,03;64,33;1;230V 1~ - 0.8kW;;;GASC2;1084;580;234;800;552;14,8;9,52;9,52;n/a;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC10000230230;H03GA10100120230;;AY7.004697.1;2;100;1000;3;0;1010;no;no;D;E;Aluminum;7;16;4;yes;piece;1
GASC PX 031.1/3XN/FFA4A.TNNN;GASC PX;031.1/3XN/FFA4A.TNNN;n/a;finoox;251-1B4L.245.3X7.S5QU-P13.01.0000.000;GASC PX 031.1D/34-ANX_.E;2559;A;3;1;2453;Axial;9,63;7,636;10,709;8,605;48,15;4526;1390;18;VT03159U;0,409;0,55;;47,4;69,28;5,6;;;;GASC3;2324;580;337;2040;552;42,2;16;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;E;Aluminum;4;4;6;yes;piece;1
GASC PX 031.1/3XN/FFA4E.TNNN;GASC PX;031.1/3XN/FFA4E.TNNN;n/a;finoox;251-1B4M.245.3X7.S5QU-P13.01.0800.000;GASC PX 031.1D/34-ENX_.E;3664;E;3;1;2453;Axial;9,63;7,636;10,709;8,605;48,15;4526;1390;18;VT03159U;0,409;0,55;;47,4;69,28;5,6;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;44,2;16;22;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Aluminum;4;4;6;yes;piece;1
GASC PX 031.1/3XN/FFA7E.TNNN;GASC PX;031.1/3XN/FFA7E.TNNN;n/a;finoox;251-1B4H.245.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/37-ENX_.E;3745;E;3;1;2453;Axial;8,596;6,803;9,388;7,55;28,47;5193;1390;20;VT03159U;0,407;0,55;;47,71;69,59;5,7;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;44,1;22;22;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Aluminum;7;4;6;yes;piece;1
GASC PX 031.1/3XN/FFE4A.TNNN;GASC PX;031.1/3XN/FFE4A.TNNN;n/a;finoox;251-1B4Q.245.3X7.S5QU-P13.01.0000.000;GASC PX 031.1D/34-ANX_.E_Epoxy;2886;A;3;1;2453;Axial;9,445;7,52;10,523;8,483;48,15;4526;1390;18;VT03159U;0,409;0,55;;47,4;69,28;5,6;;;;GASC3;2324;580;337;2040;552;42,2;16;22;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;4;4;6;yes;piece;1
GASC PX 031.1/2XN/FFE4E.TNNN;GASC PX;031.1/2XN/FFE4E.TNNN;n/a;finoox;251-1B3B.245.3X8.S2SD-P13.01.0800.000;GASC PX 031.1D/24-ENX_.E_Epoxy;3050;E;2;1;2453;Axial;6,285;4,993;7,003;5,633;32,1;3017;1390;14;VT03159U;0,273;0,55;;45,9;67,52;3,8;230V 1~ - 2.0kW;;;GASC2;1644;580;337;1360;552;31,7;16;22;Inclusive;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004707.1;4;100;1560;3;0;1570;no;no;F;E;Epoxy coated aluminum;4;6;6;yes;piece;1
GASC PX 031.1/2XN/DFE7A.TNNN;GASC PX;031.1/2XN/DFE7A.TNNN;n/a;finoox;251-1B2U.245.3WW.S5QX-P13.01.0000.000;GASC PX 031.1C/27-ANX_.E_Epoxy;2026;A;2;1;2453;Axial;4,275;3,307;4,665;3,667;12,65;3666;1390;18;VT03159U;0,27;0,55;;46,53;68,15;2,5;;;;GASC2;1644;580;337;1360;552;25,3;16;18;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;6;4;yes;piece;1
GASC PX 031.1/2XN/DFC7E.TNNN;GASC PX;031.1/2XN/DFC7E.TNNN;n/a;finoox;251-1B2Z.245.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/27-ENX_.E_PC;2832;E;2;1;2453;Axial;4,033;3,11;4,394;3,446;12,65;3666;1390;18;VT03159U;0,27;0,55;;46,53;68,15;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,1;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Powder coated;7;6;4;yes;piece;1
GASC PX 031.1/3XN/FFC7E.TNNN;GASC PX;031.1/3XN/FFC7E.TNNN;n/a;finoox;251-1B53.245.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/37-ENX_.E_PC;4238;E;3;1;2453;Axial;7,995;6,327;8,731;7,021;28,47;5193;1390;20;VT03159U;0,407;0,55;;47,71;69,59;5,7;230V 1~ - 2.9kW;;;GASC3;2324;580;337;2040;552;44,1;22;22;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC22400526230;H03GA22800275230;;AY7.004708.1;4;100;2240;3;0;2280;no;no;F;E;Powder coated;7;4;6;yes;piece;1
GASC PX 031.1/1WN/DFE4A.TNNN;GASC PX;031.1/1WN/DFE4A.TNNN;n/a;finoox;251-1B0U.246.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/14-ANW_.E_Epoxy;1157;A;1;1;2454;Axial;2,482;1,881;2,755;2,116;10,7;1566;1300;11;VT03159U;0,101;0,42;;42,43;63,78;1,3;;;;GASC1;964;580;337;680;552;14,6;16;18;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;4;12;4;yes;piece;1
GASC PX 031.1/2WN/FFE7A.TNNN;GASC PX;031.1/2WN/FFE7A.TNNN;n/a;finoox;251-1B3J.246.3X8.S5QZ-P13.01.0000.000;GASC PX 031.1D/27-ANW_.E_Epoxy;2153;A;2;1;2454;Axial;5,482;4,368;6,005;4,856;18,98;3277;1300;16;VT03159U;0,202;0,42;;45,11;66,73;3,8;;;;GASC2;1644;580;337;1360;552;29,4;16;22;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;7;6;6;yes;piece;1
GASC PX 031.1/3WN/FFE7A.TNNN;GASC PX;031.1/3WN/FFE7A.TNNN;n/a;finoox;251-1B4Y.246.3X7.SJ5F-P13.01.0000.000;GASC PX 031.1D/37-ANW_.E_Epoxy;2886;A;3;1;2454;Axial;8,233;6,571;9,018;7,306;28,47;4916;1300;19;VT03159U;0,303;0,42;;46,61;68,49;5,7;;;;GASC3;2324;580;337;2040;552;42,1;22;22;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;7;4;6;yes;piece;1
GASC PX 031.1/1WN/DFC4E.TNNN;GASC PX;031.1/1WN/DFC4E.TNNN;n/a;finoox;251-1B0Z.246.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/14-ENW_.E_PC;1832;E;1;1;2454;Axial;2,26;1,702;2,502;1,91;10,7;1566;1300;11;VT03159U;0,101;0,42;;42,43;63,78;1,3;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;16,4;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Powder coated;4;12;4;yes;piece;1
GASC PX 031.1/2WM/DFA4E.TNNN;GASC PX;031.1/2WM/DFA4E.TNNN;n/a;finoox;251-1B2H.247.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/24-ELW_.E;2524;E;2;1;2455;Axial;4,061;3,244;4,535;3,668;21,4;2110;900;10;VT03159U;0,178;0,38;;41,15;62,77;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,3;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;50;W;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Aluminum;4;6;4;yes;piece;1
GASC PX 031.1/2WM/DFA7A.TNNN;GASC PX;031.1/2WM/DFA7A.TNNN;n/a;finoox;251-1B2C.247.3WW.S5QX-P13.01.0000.000;GASC PX 031.1C/27-ALW_.E;1821;A;2;1;2455;Axial;3,496;2,819;3,855;3,148;12,65;2416;900;12;VT03159U;0,176;0,38;;41,05;62,67;2,5;;;;GASC2;1644;580;337;1360;552;25,3;16;18;n/a;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Aluminum;7;6;4;yes;piece;1
GASC PX 031.1/1WM/FFE7A.TNNN;GASC PX;031.1/1WM/FFE7A.TNNN;n/a;finoox;251-1B1S.247.3X9.S5QW-P13.01.0000.000;GASC PX 031.1D/17-ALW_.E_Epoxy;1201;A;1;1;2455;Axial;2,169;1,788;2,4;1,999;9,49;1132;900;8;VT03159U;0,089;0,38;;38,35;59,7;2;;;;GASC1;964;580;337;680;552;16,5;16;18;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;F;E;Epoxy coated aluminum;7;12;6;yes;piece;1
GASC PX 031.1/3WM/DFC7A.TNNN;GASC PX;031.1/3WM/DFC7A.TNNN;n/a;finoox;251-1B4C.247.3X2.S5QZ-P13.01.0000.000;GASC PX 031.1C/37-ALW_.E_PC;2919;A;3;1;2455;Axial;4,883;3,943;5,383;4,403;18,98;3624;900;14;VT03159U;0,265;0,38;;42,55;64,43;3,8;;;;GASC3;2324;580;337;2040;552;36,3;16;22;n/a;Inclusive;Inclusive;No;Yes;315;AC motor;50;W;;;;;;;;;;;no;no;D;E;Powder coated;7;4;4;yes;piece;1
GASC PX 031.1/2XM/DFA4E.TNNN;GASC PX;031.1/2XM/DFA4E.TNNN;n/a;finoox;251-1B2H.248.3WW.S5QX-P13.01.0800.000;GASC PX 031.1C/24-ELX_.E;2524;E;2;1;2456;Axial;3,473;2,841;3,892;3,225;21,4;1653;720;8;VT03159U;0,18;0,39;;37,78;59,4;2,5;230V 1~ - 1.7kW;;;GASC2;1644;580;337;1360;552;27,3;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC15600363230;H03GA15700190230;;AY7.004705.1;3;100;1560;3;0;1570;no;no;D;E;Aluminum;4;6;4;yes;piece;1
GASC PX 031.1/1XM/FFC7E.TNNN;GASC PX;031.1/1XM/FFC7E.TNNN;n/a;finoox;251-1B1X.248.3X9.S5QW-P13.01.0800.000;GASC PX 031.1D/17-ELX_.E_PC;2008;E;1;1;2456;Axial;1,714;1,445;1,913;1,613;9,49;890;720;6;VT03159U;0,09;0,39;;34,86;56,2;2;230V 1~ - 1.1kW;;;GASC1;964;580;337;680;552;18,3;16;18;n/a;Inclusive;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004704.1;4;100;880;3;0;890;no;no;F;E;Powder coated;7;12;6;yes;piece;1
GASC PX 031.1/41N/FFA7E.TNNN;GASC PX;031.1/41N/FFA7E.TNNN;n/a;finoox;251-1B5K.24G.3X7.SJ5F-P13.01.0800.000;GASC PX 031.1D/47-EN1_.E;5123;E;4;1;2464;Axial;10,869;8,089;11,775;8,921;37,96;6590;1350;22;VT03190;0,346;0,7;;47,13;69,25;7,4;400V 3~N - 3.8kW;;;GASC4;3004;580;337;1360;552;54,5;22;22;n/a;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC29200690230;H03GA29600355230;;AY7.004710.1;4;100;2920;3;0;2960;no;no;F;E;Aluminum;7;4;6;yes;piece;1
GASC PX 031.1/31N/DFE7A.TNNN;GASC PX;031.1/31N/DFE7A.TNNN;n/a;finoox;251-1B48.24G.3X2.S5QZ-P13.01.0000.000;GASC PX 031.1C/37-AN1_.E_Epoxy;3101;A;3;1;2464;Axial;6,305;4,908;6,886;5,445;18,98;5271;1350;21;VT03190;0,26;0,7;;45,67;67,56;3,8;;;;GASC3;2324;580;337;2040;552;34,5;16;22;Inclusive;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;4;4;yes;piece;1
GASC PX 031.1/31N/DFE7E.TNNN;GASC PX;031.1/31N/DFE7E.TNNN;n/a;finoox;251-1B49.24G.3X2.S5QZ-P13.01.0800.000;GASC PX 031.1C/37-EN1_.E_Epoxy;4065;E;3;1;2464;Axial;6,305;4,908;6,886;5,445;18,98;5271;1350;21;VT03190;0,26;0,7;;45,67;67,56;3,8;230V 1~ - 2.4kW;;;GASC3;2324;580;337;2040;552;36;16;22;Inclusive;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC22400526230;H03GA22800275230;;AY7.004709.1;3;100;2240;3;0;2280;no;no;D;E;Epoxy coated aluminum;7;4;4;yes;piece;1
GASC PX 031.1/11M/DFA4E.TNNN;GASC PX;031.1/11M/DFA4E.TNNN;n/a;finoox;251-1B0R.24H.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/14-EL1_.E;1682;E;1;1;2465;Axial;2,148;1,685;2,397;1,906;10,7;1166;1000;8;VT03190;0,036;0,3;;34,03;55,37;1,3;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;15,8;16;18;n/a;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Aluminum;4;12;4;yes;piece;1
GASC PX 031.1/11M/DFA7A.TNNN;GASC PX;031.1/11M/DFA7A.TNNN;n/a;finoox;251-1B0L.24H.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/17-AL1_.E;1107;A;1;1;2465;Axial;1,835;1,458;2,018;1,624;6,33;1319;1000;9;VT03190;0,036;0,3;;33,88;55,22;1,4;;;;GASC1;964;580;337;680;552;13,9;16;18;n/a;n/a;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GASC PX 031.1/11M/DDA7E.TNNN;GASC PX;031.1/11M/DDA7E.TNNN;n/a;finoox;251-1AZX.24H.3WZ.S5QQ-P13.01.0800.000;GASC PX 031.1A/17-EL1_.E;1487;E;1;1;2465;Axial;1,292;1,084;1,391;1,211;4,22;964;1000;8;VT03190;0,036;0,3;;34,69;55,94;0,9;230V 1~ - 0.7kW;;;GASC1;964;580;234;680;552;14,5;16;18;n/a;n/a;Inclusive;Yes;Yes;315;EC motor;5060;1;H04BC08800200230;H03GA08900107230;;AY7.004703.1;2;100;880;3;0;890;no;no;D;E;Aluminum;7;8;4;yes;piece;1
GASC PX 031.1/11M/DFC4A.TNNN;GASC PX;031.1/11M/DFC4A.TNNN;n/a;finoox;251-1B0Y.24H.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/14-AL1_.E_PC;1371;A;1;1;2465;Axial;1,911;1,5;2,134;1,696;10,7;1166;1000;8;VT03190;0,036;0,3;;34,03;55,37;1,3;;;;GASC1;964;580;337;680;552;14;16;18;n/a;Inclusive;Inclusive;No;Yes;315;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Powder coated;4;12;4;yes;piece;1
GASC PX 020.1/21N/DDA4E.TNNN;GASC PX;020.1/21N/DDA4E.TNNN;n/a;finoox;251-1CJT.0YE.3X0.00NN-P13.01.0800.000;GASC PX 020.1A/24-EN1_.E;1615;E;2;1;1102;Axial;1,63;1,084;1,773;1,199;8,39;1024;2000;8;VT03033U;0,07;0,26;;47,32;68,62;1;230V 1~ - 0.8kW;;;GASC2;1084;580;234;800;552;14,9;9,52;9,52;n/a;n/a;Inclusive;Yes;Yes;200;EC motor;5060;1;H04BC10000230230;H03GA10100120230;;AY7.004697.1;2;100;1000;3;0;1010;no;no;D;E;Aluminum;4;16;4;yes;piece;1
GASC PX 020.1/11M/DDC7A.TNNN;GASC PX;020.1/11M/DDC7A.TNNN;n/a;finoox;251-1AZ2.0YF.3X0.00NN-P13.01.0000.000;GASC PX 020.1A/17-AL1_.E_PC;802;A;1;1;1103;Axial;0,607;0,507;0,677;0,569;2,48;440;1500;5;VT03033U;0,021;0,16;;40,19;61,32;0,5;;;;GASC1;684;580;234;400;552;8;9,52;9,52;n/a;Inclusive;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Powder coated;7;16;4;yes;piece;1
GASC PX 020.1/31M/DDC4A.TNNN;GASC PX;020.1/31M/DDC4A.TNNN;n/a;finoox;251-1CM8.0YF.3X0.00NN-P13.01.0000.000;GASC PX 020.1A/34-AL1_.E_PC;1819;A;3;1;1103;Axial;1,577;0,969;1,708;1,067;12,59;1210;1500;8;VT03033U;0,061;0,16;;45,11;66,58;1,4;;;;GASC3;1484;580;234;1200;552;19,2;9,52;9,52;n/a;Inclusive;Inclusive;No;Yes;200;EC motor;5060;1;;;;;;;;;;;no;no;D;E;Powder coated;4;16;4;yes;piece;1
GASC PX 031.1/1XN/DFA7E.TNNN;GASC PX;031.1/1XN/DFA7E.TNNN;n/a;finoox;251-1B0M.245.3X4.S5QV-P13.01.0800.000;GASC PX 031.1C/17-ENX_.E;1539;E;1;1;2453;Axial;2,157;1,654;2,351;1,833;6,33;1833;1390;12;VT03159U;0,135;0,55;;43,8;65,14;1,4;230V 1~ - 0.9kW;;;GASC1;964;580;337;680;552;16,4;16;18;n/a;n/a;Inclusive;Yes;Yes;315;AC motor;60;X;H04BC08800200230;H03GA08900107230;;AY7.004702.1;3;100;880;3;0;890;no;no;D;E;Aluminum;7;12;4;yes;piece;1
GASC PX 031.1/2XN/FFA7A.TNNN;GASC PX;031.1/2XN/FFA7A.TNNN;n/a;finoox;251-1B32.245.3X8.S5QZ-P13.01.0000.000;GASC PX 031.1D/27-ANX_.E;1912;A;2;1;2453;Axial;5,723;4,521;6,251;5,018;18,98;3462;1390;17;VT03159U;0,271;0,55;;46,21;67,83;3,8;;;;GASC2;1644;580;337;1360;552;29,4;16;22;n/a;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;F;E;Aluminum;7;6;6;yes;piece;1
GASC PX 031.1/1XN/DFE7A.TNNN;GASC PX;031.1/1XN/DFE7A.TNNN;n/a;finoox;251-1B12.245.3X4.S5QV-P13.01.0000.000;GASC PX 031.1C/17-ANX_.E_Epoxy;1157;A;1;1;2453;Axial;2,127;1,636;2,321;1,814;6,33;1833;1390;12;VT03159U;0,135;0,55;;43,8;65,14;1,4;;;;GASC1;964;580;337;680;552;14,5;16;18;Inclusive;n/a;Inclusive;No;Yes;315;AC motor;60;X;;;;;;;;;;;no;no;D;E;Epoxy coated aluminum;7;12;4;yes;piece;1
